frame,abstime,reltime,Line 2 [C]
0,2020-07-13 02:47:52.137000,0.000000,2.507575e+01
1,2020-07-13 02:47:52.271000,0.134000,2.534102e+01
2,2020-07-13 02:47:52.404000,0.267000,2.534401e+01
3,2020-07-13 02:47:52.537000,0.400000,2.531313e+01
4,2020-07-13 02:47:52.670000,0.533000,2.529476e+01
5,2020-07-13 02:47:52.804000,0.667000,2.527227e+01
6,2020-07-13 02:47:52.937000,0.800000,2.527098e+01
7,2020-07-13 02:47:53.071000,0.934000,2.527058e+01
8,2020-07-13 02:47:53.204000,1.067000,2.527049e+01
9,2020-07-13 02:47:53.337000,1.200000,2.528653e+01
10,2020-07-13 02:47:53.470000,1.333000,2.501312e+01
11,2020-07-13 02:47:53.604000,1.467000,2.528054e+01
12,2020-07-13 02:47:53.737000,1.600000,2.528704e+01
13,2020-07-13 02:47:53.870000,1.733000,2.529205e+01
14,2020-07-13 02:47:54.004000,1.867000,2.527923e+01
15,2020-07-13 02:47:54.271000,2.134000,2.529148e+01
16,2020-07-13 02:47:54.404000,2.267000,2.527787e+01
17,2020-07-13 02:47:54.537000,2.400000,2.527900e+01
18,2020-07-13 02:47:54.670000,2.533000,2.528220e+01
19,2020-07-13 02:47:54.804000,2.667000,2.528406e+01
20,2020-07-13 02:47:54.937000,2.800000,2.500466e+01
21,2020-07-13 02:47:55.071000,2.934000,2.528482e+01
22,2020-07-13 02:47:55.204000,3.067000,2.529033e+01
23,2020-07-13 02:47:55.337000,3.200000,2.529673e+01
24,2020-07-13 02:47:55.470000,3.333000,2.531616e+01
25,2020-07-13 02:47:55.604000,3.467000,2.532416e+01
26,2020-07-13 02:47:55.737000,3.600000,2.532681e+01
27,2020-07-13 02:47:55.870000,3.733000,2.532162e+01
28,2020-07-13 02:47:56.004000,3.867000,2.531697e+01
29,2020-07-13 02:47:56.137000,4.000000,2.529319e+01
30,2020-07-13 02:47:56.271000,4.134000,2.504116e+01
31,2020-07-13 02:47:56.537000,4.400000,2.530840e+01
32,2020-07-13 02:47:56.670000,4.533000,2.531511e+01
33,2020-07-13 02:47:56.804000,4.667000,2.529977e+01
34,2020-07-13 02:47:56.937000,4.800000,2.530030e+01
35,2020-07-13 02:47:57.070000,4.933000,2.530384e+01
36,2020-07-13 02:47:57.203000,5.066000,2.531564e+01
37,2020-07-13 02:47:57.337000,5.200000,2.530984e+01
38,2020-07-13 02:47:57.470000,5.333000,2.529133e+01
39,2020-07-13 02:47:57.604000,5.467000,2.530298e+01
40,2020-07-13 02:47:57.737000,5.600000,2.502311e+01
41,2020-07-13 02:47:57.870000,5.733000,2.530291e+01
42,2020-07-13 02:47:58.004000,5.867000,2.531535e+01
43,2020-07-13 02:47:58.137000,6.000000,2.530441e+01
44,2020-07-13 02:47:58.271000,6.134000,2.530604e+01
45,2020-07-13 02:47:58.404000,6.267000,2.529559e+01
46,2020-07-13 02:47:58.670000,6.533000,2.527255e+01
47,2020-07-13 02:47:58.804000,6.667000,2.529832e+01
48,2020-07-13 02:47:58.937000,6.800000,2.531824e+01
49,2020-07-13 02:47:59.070000,6.933000,2.530931e+01
50,2020-07-13 02:47:59.203000,7.066000,2.503167e+01
51,2020-07-13 02:47:59.337000,7.200000,2.531020e+01
52,2020-07-13 02:47:59.470000,7.333000,2.531779e+01
53,2020-07-13 02:47:59.604000,7.467000,2.529040e+01
54,2020-07-13 02:47:59.737000,7.600000,2.528611e+01
55,2020-07-13 02:47:59.870000,7.733000,2.529397e+01
56,2020-07-13 02:48:00.004000,7.867000,2.531745e+01
57,2020-07-13 02:48:00.137000,8.000000,2.529532e+01
58,2020-07-13 02:48:00.271000,8.134000,2.529057e+01
59,2020-07-13 02:48:00.404000,8.267000,2.529791e+01
60,2020-07-13 02:48:00.537000,8.400000,2.501628e+01
61,2020-07-13 02:48:00.804000,8.667000,2.528703e+01
62,2020-07-13 02:48:00.937000,8.800000,2.527614e+01
63,2020-07-13 02:48:01.070000,8.933000,2.530318e+01
64,2020-07-13 02:48:01.203000,9.066000,2.532607e+01
65,2020-07-13 02:48:01.337000,9.200000,2.539247e+01
66,2020-07-13 02:48:01.470000,9.333000,2.540482e+01
67,2020-07-13 02:48:01.603000,9.466000,2.543564e+01
68,2020-07-13 02:48:01.736000,9.599000,2.542093e+01
69,2020-07-13 02:48:01.870000,9.733000,2.542597e+01
70,2020-07-13 02:48:02.003000,9.866000,2.500653e+01
71,2020-07-13 02:48:02.136000,9.999000,2.544859e+01
72,2020-07-13 02:48:02.269000,10.132000,2.547706e+01
73,2020-07-13 02:48:02.402000,10.265000,2.548909e+01
74,2020-07-13 02:48:02.536000,10.399000,2.550363e+01
75,2020-07-13 02:48:02.669000,10.532000,2.549078e+01
76,2020-07-13 02:48:02.803000,10.666000,2.547540e+01
77,2020-07-13 02:48:03.069000,10.932000,2.547116e+01
78,2020-07-13 02:48:03.202000,11.065000,2.551062e+01
79,2020-07-13 02:48:03.336000,11.199000,2.553792e+01
80,2020-07-13 02:48:03.469000,11.332000,2.505527e+01
81,2020-07-13 02:48:03.602000,11.465000,2.564376e+01
82,2020-07-13 02:48:03.735000,11.598000,2.568667e+01
83,2020-07-13 02:48:03.869000,11.732000,2.572399e+01
84,2020-07-13 02:48:04.002000,11.865000,2.575238e+01
85,2020-07-13 02:48:04.136000,11.999000,2.577762e+01
86,2020-07-13 02:48:04.269000,12.132000,2.584309e+01
87,2020-07-13 02:48:04.402000,12.265000,2.595006e+01
88,2020-07-13 02:48:04.536000,12.399000,2.605803e+01
89,2020-07-13 02:48:04.669000,12.532000,2.612388e+01
90,2020-07-13 02:48:04.803000,12.666000,2.556559e+01
91,2020-07-13 02:48:05.069000,12.932000,2.622772e+01
92,2020-07-13 02:48:05.202000,13.065000,2.638128e+01
93,2020-07-13 02:48:05.336000,13.199000,3.990060e+01
94,2020-07-13 02:48:05.469000,13.332000,4.099879e+01
95,2020-07-13 02:48:05.602000,13.465000,4.130445e+01
96,2020-07-13 02:48:05.735000,13.598000,4.159284e+01
97,2020-07-13 02:48:05.869000,13.732000,4.167756e+01
98,2020-07-13 02:48:06.002000,13.865000,4.171631e+01
99,2020-07-13 02:48:06.135000,13.998000,4.180341e+01
100,2020-07-13 02:48:06.269000,14.132000,2.831016e+01
101,2020-07-13 02:48:06.402000,14.265000,4.216108e+01
102,2020-07-13 02:48:06.536000,14.399000,4.224987e+01
103,2020-07-13 02:48:06.669000,14.532000,4.244806e+01
104,2020-07-13 02:48:06.802000,14.665000,4.254507e+01
105,2020-07-13 02:48:06.935000,14.798000,4.255915e+01
106,2020-07-13 02:48:07.069000,14.932000,4.258634e+01
107,2020-07-13 02:48:07.336000,15.199000,4.265146e+01
108,2020-07-13 02:48:07.469000,15.332000,4.266518e+01
109,2020-07-13 02:48:07.602000,15.465000,4.268197e+01
110,2020-07-13 02:48:07.735000,15.598000,2.951500e+01
111,2020-07-13 02:48:07.869000,15.732000,4.274800e+01
112,2020-07-13 02:48:08.002000,15.865000,4.276876e+01
113,2020-07-13 02:48:08.135000,15.998000,4.285159e+01
114,2020-07-13 02:48:08.269000,16.132000,4.292231e+01
115,2020-07-13 02:48:08.402000,16.265000,4.294302e+01
116,2020-07-13 02:48:08.536000,16.399000,4.296444e+01
117,2020-07-13 02:48:08.669000,16.532000,4.300980e+01
118,2020-07-13 02:48:08.802000,16.665000,4.313894e+01
119,2020-07-13 02:48:08.935000,16.798000,3.777210e+01
120,2020-07-13 02:48:09.069000,16.932000,3.072421e+01
121,2020-07-13 02:48:09.202000,17.065000,3.893792e+01
122,2020-07-13 02:48:09.336000,17.199000,3.965055e+01
123,2020-07-13 02:48:09.602000,17.465000,3.470573e+01
124,2020-07-13 02:48:09.735000,17.598000,3.545219e+01
125,2020-07-13 02:48:09.869000,17.732000,3.621753e+01
126,2020-07-13 02:48:10.002000,17.865000,3.701614e+01
127,2020-07-13 02:48:10.135000,17.998000,3.777738e+01
128,2020-07-13 02:48:10.269000,18.132000,3.859534e+01
129,2020-07-13 02:48:10.402000,18.265000,3.941993e+01
130,2020-07-13 02:48:10.536000,18.399000,3.980513e+01
131,2020-07-13 02:48:10.669000,18.532000,4.098498e+01
132,2020-07-13 02:48:10.802000,18.665000,4.178065e+01
133,2020-07-13 02:48:10.935000,18.798000,4.260860e+01
134,2020-07-13 02:48:11.069000,18.932000,4.347275e+01
135,2020-07-13 02:48:11.202000,19.065000,4.430889e+01
136,2020-07-13 02:48:11.335000,19.198000,4.512158e+01
137,2020-07-13 02:48:11.602000,19.465000,4.685062e+01
138,2020-07-13 02:48:11.735000,19.598000,4.767979e+01
139,2020-07-13 02:48:11.869000,19.732000,4.848771e+01
140,2020-07-13 02:48:12.002000,19.865000,4.860872e+01
141,2020-07-13 02:48:12.135000,19.998000,4.994825e+01
142,2020-07-13 02:48:12.269000,20.132000,5.070407e+01
143,2020-07-13 02:48:12.402000,20.265000,5.139860e+01
144,2020-07-13 02:48:12.536000,20.399000,5.207776e+01
145,2020-07-13 02:48:12.669000,20.532000,5.282720e+01
146,2020-07-13 02:48:12.802000,20.665000,5.354479e+01
147,2020-07-13 02:48:12.935000,20.798000,5.432734e+01
148,2020-07-13 02:48:13.069000,20.932000,5.507896e+01
149,2020-07-13 02:48:13.202000,21.065000,5.582620e+01
150,2020-07-13 02:48:13.335000,21.198000,5.571996e+01
151,2020-07-13 02:48:13.468000,21.331000,5.729419e+01
152,2020-07-13 02:48:13.602000,21.465000,5.800561e+01
153,2020-07-13 02:48:13.869000,21.732000,5.937368e+01
154,2020-07-13 02:48:14.002000,21.865000,6.005699e+01
155,2020-07-13 02:48:14.135000,21.998000,6.076209e+01
156,2020-07-13 02:48:14.269000,22.132000,6.143204e+01
157,2020-07-13 02:48:14.402000,22.265000,6.204710e+01
158,2020-07-13 02:48:14.535000,22.398000,6.263787e+01
159,2020-07-13 02:48:14.668000,22.531000,6.317366e+01
160,2020-07-13 02:48:14.802000,22.665000,6.277945e+01
161,2020-07-13 02:48:14.935000,22.798000,6.438672e+01
162,2020-07-13 02:48:15.069000,22.932000,6.497730e+01
163,2020-07-13 02:48:15.202000,23.065000,6.557836e+01
164,2020-07-13 02:48:15.335000,23.198000,6.614700e+01
165,2020-07-13 02:48:15.468000,23.331000,6.670817e+01
166,2020-07-13 02:48:15.602000,23.465000,6.729180e+01
167,2020-07-13 02:48:15.735000,23.598000,6.780176e+01
168,2020-07-13 02:48:15.868000,23.731000,6.833527e+01
169,2020-07-13 02:48:16.135000,23.998000,6.935979e+01
170,2020-07-13 02:48:16.268000,24.131000,6.866402e+01
171,2020-07-13 02:48:16.401000,24.264000,7.035350e+01
172,2020-07-13 02:48:16.534000,24.397000,7.080931e+01
173,2020-07-13 02:48:16.667000,24.530000,7.127683e+01
174,2020-07-13 02:48:16.801000,24.664000,7.172676e+01
