frame,abstime,reltime,Line 2 [C]
0,2020-07-13 02:39:48.916000,0.000000,2.505074e+01
1,2020-07-13 02:39:49.049000,0.133000,2.580324e+01
2,2020-07-13 02:39:49.182000,0.266000,2.579806e+01
3,2020-07-13 02:39:49.315000,0.399000,2.580388e+01
4,2020-07-13 02:39:49.449000,0.533000,2.577801e+01
5,2020-07-13 02:39:49.582000,0.666000,2.578913e+01
6,2020-07-13 02:39:49.716000,0.800000,2.578883e+01
7,2020-07-13 02:39:49.849000,0.933000,2.578482e+01
8,2020-07-13 02:39:49.982000,1.066000,2.580997e+01
9,2020-07-13 02:39:50.115000,1.199000,2.581520e+01
10,2020-07-13 02:39:50.249000,1.333000,2.506544e+01
11,2020-07-13 02:39:50.382000,1.466000,2.579852e+01
12,2020-07-13 02:39:50.515000,1.599000,2.580648e+01
13,2020-07-13 02:39:50.648000,1.732000,2.579787e+01
14,2020-07-13 02:39:50.782000,1.866000,2.581287e+01
15,2020-07-13 02:39:51.049000,2.133000,2.581672e+01
16,2020-07-13 02:39:51.182000,2.266000,2.580812e+01
17,2020-07-13 02:39:51.315000,2.399000,2.581695e+01
18,2020-07-13 02:39:51.449000,2.533000,2.581843e+01
19,2020-07-13 02:39:51.582000,2.666000,2.582857e+01
20,2020-07-13 02:39:51.716000,2.800000,2.508580e+01
21,2020-07-13 02:39:51.849000,2.933000,2.581639e+01
22,2020-07-13 02:39:51.982000,3.066000,2.580753e+01
23,2020-07-13 02:39:52.115000,3.199000,2.580784e+01
24,2020-07-13 02:39:52.249000,3.333000,2.580208e+01
25,2020-07-13 02:39:52.382000,3.466000,2.581868e+01
26,2020-07-13 02:39:52.515000,3.599000,2.577359e+01
27,2020-07-13 02:39:52.648000,3.732000,2.572976e+01
28,2020-07-13 02:39:52.782000,3.866000,2.572447e+01
29,2020-07-13 02:39:52.915000,3.999000,2.570765e+01
30,2020-07-13 02:39:53.048000,4.132000,2.500836e+01
31,2020-07-13 02:39:53.182000,4.266000,2.573012e+01
32,2020-07-13 02:39:53.449000,4.533000,2.571830e+01
33,2020-07-13 02:39:53.582000,4.666000,2.576933e+01
34,2020-07-13 02:39:53.715000,4.799000,2.577028e+01
35,2020-07-13 02:39:53.848000,4.932000,2.579836e+01
36,2020-07-13 02:39:53.982000,5.066000,2.580346e+01
37,2020-07-13 02:39:54.115000,5.199000,2.580152e+01
38,2020-07-13 02:39:54.249000,5.333000,2.580286e+01
39,2020-07-13 02:39:54.382000,5.466000,2.579845e+01
40,2020-07-13 02:39:54.515000,5.599000,2.508102e+01
41,2020-07-13 02:39:54.648000,5.732000,2.580046e+01
42,2020-07-13 02:39:54.782000,5.866000,2.581452e+01
43,2020-07-13 02:39:54.915000,5.999000,2.579942e+01
44,2020-07-13 02:39:55.048000,6.132000,2.578083e+01
45,2020-07-13 02:39:55.182000,6.266000,2.552498e+01
46,2020-07-13 02:39:55.449000,6.533000,2.552531e+01
47,2020-07-13 02:39:55.582000,6.666000,2.533668e+01
48,2020-07-13 02:39:55.715000,6.799000,2.531957e+01
49,2020-07-13 02:39:55.848000,6.932000,2.530156e+01
50,2020-07-13 02:39:55.982000,7.066000,2.505519e+01
51,2020-07-13 02:39:56.115000,7.199000,2.525552e+01
52,2020-07-13 02:39:56.249000,7.333000,2.524360e+01
53,2020-07-13 02:39:56.382000,7.466000,2.520329e+01
54,2020-07-13 02:39:56.515000,7.599000,2.519713e+01
55,2020-07-13 02:39:56.648000,7.732000,2.522052e+01
56,2020-07-13 02:39:56.782000,7.866000,2.520833e+01
57,2020-07-13 02:39:56.915000,7.999000,2.518561e+01
58,2020-07-13 02:39:57.048000,8.132000,2.517052e+01
59,2020-07-13 02:39:57.182000,8.266000,2.516816e+01
60,2020-07-13 02:39:57.315000,8.399000,2.507929e+01
61,2020-07-13 02:39:57.449000,8.533000,2.516346e+01
62,2020-07-13 02:39:57.715000,8.799000,2.516289e+01
63,2020-07-13 02:39:57.848000,8.932000,2.515108e+01
64,2020-07-13 02:39:57.982000,9.066000,2.516952e+01
65,2020-07-13 02:39:58.115000,9.199000,2.515979e+01
66,2020-07-13 02:39:58.248000,9.332000,2.518674e+01
67,2020-07-13 02:39:58.381000,9.465000,2.518343e+01
68,2020-07-13 02:39:58.515000,9.599000,2.516483e+01
69,2020-07-13 02:39:58.648000,9.732000,2.517204e+01
70,2020-07-13 02:39:58.782000,9.866000,2.509967e+01
71,2020-07-13 02:39:58.915000,9.999000,2.518149e+01
72,2020-07-13 02:39:59.048000,10.132000,2.523403e+01
73,2020-07-13 02:39:59.182000,10.266000,2.525914e+01
74,2020-07-13 02:39:59.315000,10.399000,2.524813e+01
75,2020-07-13 02:39:59.449000,10.533000,2.525312e+01
76,2020-07-13 02:39:59.582000,10.666000,2.526238e+01
77,2020-07-13 02:39:59.715000,10.799000,2.526431e+01
78,2020-07-13 02:39:59.982000,11.066000,2.527330e+01
79,2020-07-13 02:40:00.115000,11.199000,2.526941e+01
80,2020-07-13 02:40:00.248000,11.332000,2.516469e+01
81,2020-07-13 02:40:00.381000,11.465000,2.529559e+01
82,2020-07-13 02:40:00.515000,11.599000,2.529646e+01
83,2020-07-13 02:40:00.648000,11.732000,2.530163e+01
84,2020-07-13 02:40:00.782000,11.866000,2.532168e+01
85,2020-07-13 02:40:00.915000,11.999000,2.532217e+01
86,2020-07-13 02:40:01.048000,12.132000,2.531496e+01
87,2020-07-13 02:40:01.181000,12.265000,2.533533e+01
88,2020-07-13 02:40:01.314000,12.398000,2.533010e+01
89,2020-07-13 02:40:01.448000,12.532000,2.533457e+01
90,2020-07-13 02:40:01.581000,12.665000,2.525141e+01
91,2020-07-13 02:40:01.714000,12.798000,2.535941e+01
92,2020-07-13 02:40:01.981000,13.065000,2.536448e+01
93,2020-07-13 02:40:02.114000,13.198000,2.532909e+01
94,2020-07-13 02:40:02.247000,13.331000,2.534116e+01
95,2020-07-13 02:40:02.380000,13.464000,2.535973e+01
96,2020-07-13 02:40:02.514000,13.598000,2.536455e+01
97,2020-07-13 02:40:02.647000,13.731000,2.536422e+01
98,2020-07-13 02:40:02.781000,13.865000,2.537129e+01
99,2020-07-13 02:40:02.913000,13.997000,2.538677e+01
100,2020-07-13 02:40:03.047000,14.131000,2.539370e+01
101,2020-07-13 02:40:03.180000,14.264000,2.552437e+01
102,2020-07-13 02:40:03.314000,14.398000,2.565282e+01
103,2020-07-13 02:40:03.447000,14.531000,2.631367e+01
104,2020-07-13 02:40:03.580000,14.664000,2.727904e+01
105,2020-07-13 02:40:03.714000,14.798000,2.803765e+01
106,2020-07-13 02:40:03.847000,14.931000,2.825625e+01
