frame,abstime,reltime,Line 2 [C]
0,2020-07-13 00:37:04.445000,0.000000,2.453839e+01
1,2020-07-13 00:37:04.578000,0.133000,2.458160e+01
2,2020-07-13 00:37:04.712000,0.267000,2.459002e+01
3,2020-07-13 00:37:04.845000,0.400000,2.462733e+01
4,2020-07-13 00:37:04.978000,0.533000,2.464162e+01
5,2020-07-13 00:37:05.111000,0.666000,2.463847e+01
6,2020-07-13 00:37:05.245000,0.800000,2.463719e+01
7,2020-07-13 00:37:05.378000,0.933000,2.462947e+01
8,2020-07-13 00:37:05.511000,1.066000,2.464193e+01
9,2020-07-13 00:37:05.644000,1.199000,2.463595e+01
10,2020-07-13 00:37:05.778000,1.333000,2.459564e+01
11,2020-07-13 00:37:05.912000,1.467000,2.463935e+01
12,2020-07-13 00:37:06.045000,1.600000,2.463441e+01
13,2020-07-13 00:37:06.178000,1.733000,2.462207e+01
14,2020-07-13 00:37:06.445000,2.000000,2.462480e+01
15,2020-07-13 00:37:06.578000,2.133000,2.461029e+01
16,2020-07-13 00:37:06.712000,2.267000,2.461807e+01
17,2020-07-13 00:37:06.845000,2.400000,2.461541e+01
18,2020-07-13 00:37:06.978000,2.533000,2.460503e+01
19,2020-07-13 00:37:07.111000,2.666000,2.461559e+01
20,2020-07-13 00:37:07.245000,2.800000,2.458630e+01
21,2020-07-13 00:37:07.378000,2.933000,2.462292e+01
22,2020-07-13 00:37:07.511000,3.066000,2.461781e+01
23,2020-07-13 00:37:07.644000,3.199000,2.461368e+01
24,2020-07-13 00:37:07.778000,3.333000,2.463244e+01
25,2020-07-13 00:37:07.912000,3.467000,2.463342e+01
26,2020-07-13 00:37:08.045000,3.600000,2.461935e+01
27,2020-07-13 00:37:08.178000,3.733000,2.461796e+01
28,2020-07-13 00:37:08.311000,3.866000,2.460278e+01
29,2020-07-13 00:37:08.445000,4.000000,2.460470e+01
30,2020-07-13 00:37:08.711000,4.266000,2.457334e+01
31,2020-07-13 00:37:08.844000,4.399000,2.460124e+01
32,2020-07-13 00:37:08.978000,4.533000,2.458867e+01
33,2020-07-13 00:37:09.111000,4.666000,2.457219e+01
34,2020-07-13 00:37:09.245000,4.800000,2.454268e+01
35,2020-07-13 00:37:09.378000,4.933000,2.453602e+01
36,2020-07-13 00:37:09.511000,5.066000,2.450822e+01
37,2020-07-13 00:37:09.644000,5.199000,2.449912e+01
38,2020-07-13 00:37:09.778000,5.333000,2.449529e+01
39,2020-07-13 00:37:09.912000,5.467000,2.451431e+01
40,2020-07-13 00:37:10.045000,5.600000,2.447241e+01
41,2020-07-13 00:37:10.178000,5.733000,2.450019e+01
42,2020-07-13 00:37:10.311000,5.866000,2.450251e+01
43,2020-07-13 00:37:10.445000,6.000000,2.450873e+01
44,2020-07-13 00:37:10.578000,6.133000,2.451182e+01
45,2020-07-13 00:37:10.844000,6.399000,2.452635e+01
46,2020-07-13 00:37:10.978000,6.533000,2.449887e+01
47,2020-07-13 00:37:11.111000,6.666000,2.449279e+01
48,2020-07-13 00:37:11.245000,6.800000,2.447481e+01
49,2020-07-13 00:37:11.378000,6.933000,2.454562e+01
50,2020-07-13 00:37:11.511000,7.066000,2.459937e+01
51,2020-07-13 00:37:11.644000,7.199000,2.465333e+01
52,2020-07-13 00:37:11.778000,7.333000,2.466635e+01
53,2020-07-13 00:37:11.911000,7.466000,2.465044e+01
54,2020-07-13 00:37:12.044000,7.599000,2.465550e+01
55,2020-07-13 00:37:12.177000,7.732000,2.465353e+01
56,2020-07-13 00:37:12.310000,7.865000,2.465594e+01
57,2020-07-13 00:37:12.444000,7.999000,2.466247e+01
58,2020-07-13 00:37:12.577000,8.132000,2.466433e+01
59,2020-07-13 00:37:12.710000,8.265000,2.464031e+01
60,2020-07-13 00:37:12.977000,8.532000,2.460236e+01
61,2020-07-13 00:37:13.110000,8.665000,2.464166e+01
62,2020-07-13 00:37:13.244000,8.799000,2.465972e+01
63,2020-07-13 00:37:13.377000,8.932000,2.465685e+01
64,2020-07-13 00:37:13.510000,9.065000,2.464414e+01
