frame,abstime,reltime,Line 2 [C]
0,2020-07-12 23:53:20.171000,0.000000,2.524000e+01
1,2020-07-12 23:53:20.305000,0.134000,2.551435e+01
2,2020-07-12 23:53:20.438000,0.267000,2.552094e+01
3,2020-07-12 23:53:20.571000,0.400000,2.550472e+01
4,2020-07-12 23:53:20.704000,0.533000,2.550193e+01
5,2020-07-12 23:53:20.838000,0.667000,2.548721e+01
6,2020-07-12 23:53:20.972000,0.801000,2.550660e+01
7,2020-07-12 23:53:21.105000,0.934000,2.550720e+01
8,2020-07-12 23:53:21.238000,1.067000,2.544083e+01
9,2020-07-12 23:53:21.371000,1.200000,2.541201e+01
10,2020-07-12 23:53:21.505000,1.334000,2.511943e+01
11,2020-07-12 23:53:21.638000,1.467000,2.541936e+01
12,2020-07-12 23:53:21.771000,1.600000,2.540495e+01
13,2020-07-12 23:53:21.904000,1.733000,2.540540e+01
14,2020-07-12 23:53:22.038000,1.867000,2.541754e+01
15,2020-07-12 23:53:22.305000,2.134000,2.545889e+01
16,2020-07-12 23:53:22.438000,2.267000,2.551040e+01
17,2020-07-12 23:53:22.571000,2.400000,2.553103e+01
18,2020-07-12 23:53:22.704000,2.533000,2.554493e+01
19,2020-07-12 23:53:22.838000,2.667000,2.556055e+01
20,2020-07-12 23:53:22.972000,2.801000,2.520369e+01
21,2020-07-12 23:53:23.105000,2.934000,2.554077e+01
22,2020-07-12 23:53:23.238000,3.067000,2.554970e+01
23,2020-07-12 23:53:23.371000,3.200000,2.555654e+01
24,2020-07-12 23:53:23.505000,3.334000,2.555274e+01
25,2020-07-12 23:53:23.638000,3.467000,2.555497e+01
26,2020-07-12 23:53:23.771000,3.600000,2.553606e+01
27,2020-07-12 23:53:23.904000,3.733000,2.553535e+01
28,2020-07-12 23:53:24.038000,3.867000,2.553261e+01
29,2020-07-12 23:53:24.171000,4.000000,2.554108e+01
30,2020-07-12 23:53:24.304000,4.133000,2.514389e+01
31,2020-07-12 23:53:24.571000,4.400000,2.553834e+01
32,2020-07-12 23:53:24.704000,4.533000,2.554128e+01
33,2020-07-12 23:53:24.838000,4.667000,2.552754e+01
34,2020-07-12 23:53:24.971000,4.800000,2.553316e+01
35,2020-07-12 23:53:25.104000,4.933000,2.554595e+01
36,2020-07-12 23:53:25.238000,5.067000,2.553874e+01
37,2020-07-12 23:53:25.371000,5.200000,2.555381e+01
38,2020-07-12 23:53:25.505000,5.334000,2.555584e+01
39,2020-07-12 23:53:25.638000,5.467000,2.556683e+01
40,2020-07-12 23:53:25.771000,5.600000,2.513393e+01
41,2020-07-12 23:53:25.904000,5.733000,2.557627e+01
42,2020-07-12 23:53:26.038000,5.867000,2.557835e+01
43,2020-07-12 23:53:26.171000,6.000000,2.557581e+01
44,2020-07-12 23:53:26.304000,6.133000,2.555452e+01
45,2020-07-12 23:53:26.571000,6.400000,2.558980e+01
46,2020-07-12 23:53:26.704000,6.533000,2.555076e+01
47,2020-07-12 23:53:26.838000,6.667000,2.546682e+01
48,2020-07-12 23:53:26.971000,6.800000,2.542921e+01
49,2020-07-12 23:53:27.104000,6.933000,2.542489e+01
50,2020-07-12 23:53:27.238000,7.067000,2.500636e+01
51,2020-07-12 23:53:27.371000,7.200000,2.541347e+01
52,2020-07-12 23:53:27.505000,7.334000,2.541789e+01
53,2020-07-12 23:53:27.638000,7.467000,2.541540e+01
54,2020-07-12 23:53:27.771000,7.600000,2.541357e+01
55,2020-07-12 23:53:27.904000,7.733000,2.543408e+01
56,2020-07-12 23:53:28.038000,7.867000,2.545505e+01
57,2020-07-12 23:53:28.171000,8.000000,2.544067e+01
58,2020-07-12 23:53:28.304000,8.133000,2.545124e+01
59,2020-07-12 23:53:28.437000,8.266000,2.545301e+01
60,2020-07-12 23:53:28.571000,8.400000,2.502463e+01
61,2020-07-12 23:53:28.837000,8.666000,2.547427e+01
62,2020-07-12 23:53:28.971000,8.800000,2.546748e+01
63,2020-07-12 23:53:29.104000,8.933000,2.550842e+01
64,2020-07-12 23:53:29.238000,9.067000,2.551461e+01
65,2020-07-12 23:53:29.371000,9.200000,2.553530e+01
66,2020-07-12 23:53:29.504000,9.333000,2.553444e+01
67,2020-07-12 23:53:29.637000,9.466000,2.552800e+01
68,2020-07-12 23:53:29.771000,9.600000,2.553586e+01
69,2020-07-12 23:53:29.904000,9.733000,2.550710e+01
70,2020-07-12 23:53:30.038000,9.867000,2.514044e+01
71,2020-07-12 23:53:30.171000,10.000000,2.552765e+01
72,2020-07-12 23:53:30.304000,10.133000,2.552765e+01
73,2020-07-12 23:53:30.437000,10.266000,2.551679e+01
74,2020-07-12 23:53:30.571000,10.400000,2.550335e+01
75,2020-07-12 23:53:30.704000,10.533000,2.552202e+01
76,2020-07-12 23:53:30.837000,10.666000,2.552374e+01
77,2020-07-12 23:53:30.971000,10.800000,2.553418e+01
78,2020-07-12 23:53:31.238000,11.067000,2.553373e+01
79,2020-07-12 23:53:31.371000,11.200000,2.555275e+01
80,2020-07-12 23:53:31.504000,11.333000,2.518734e+01
81,2020-07-12 23:53:31.637000,11.466000,2.556475e+01
82,2020-07-12 23:53:31.771000,11.600000,2.558441e+01
83,2020-07-12 23:53:31.904000,11.733000,2.560358e+01
84,2020-07-12 23:53:32.038000,11.867000,2.562253e+01
85,2020-07-12 23:53:32.171000,12.000000,2.564796e+01
86,2020-07-12 23:53:32.304000,12.133000,2.702403e+01
87,2020-07-12 23:53:32.437000,12.266000,2.705895e+01
88,2020-07-12 23:53:32.571000,12.400000,2.699443e+01
89,2020-07-12 23:53:32.704000,12.533000,2.566567e+01
90,2020-07-12 23:53:32.837000,12.666000,2.551206e+01
91,2020-07-12 23:53:33.103000,12.932000,2.575285e+01
92,2020-07-12 23:53:33.237000,13.066000,2.579867e+01
93,2020-07-12 23:53:33.370000,13.199000,2.580114e+01
94,2020-07-12 23:53:33.503000,13.332000,2.585512e+01
95,2020-07-12 23:53:33.636000,13.465000,2.590780e+01
96,2020-07-12 23:53:33.770000,13.599000,2.600513e+01
97,2020-07-12 23:53:33.903000,13.732000,2.619032e+01
98,2020-07-12 23:53:34.036000,13.865000,2.751457e+01
99,2020-07-12 23:53:34.169000,13.998000,3.480627e+01
100,2020-07-12 23:53:34.303000,14.132000,2.933508e+01
101,2020-07-12 23:53:34.436000,14.265000,3.532763e+01
102,2020-07-12 23:53:34.570000,14.399000,3.569320e+01
103,2020-07-12 23:53:34.703000,14.532000,3.572063e+01
104,2020-07-12 23:53:34.836000,14.665000,3.663126e+01
105,2020-07-12 23:53:34.969000,14.798000,3.084799e+01
106,2020-07-12 23:53:35.103000,14.932000,3.096796e+01
107,2020-07-12 23:53:35.237000,15.066000,3.107065e+01
108,2020-07-12 23:53:35.503000,15.332000,3.127970e+01
109,2020-07-12 23:53:35.636000,15.465000,3.137988e+01
110,2020-07-12 23:53:35.770000,15.599000,3.086552e+01
111,2020-07-12 23:53:35.903000,15.732000,3.157250e+01
112,2020-07-12 23:53:36.036000,15.865000,3.167672e+01
113,2020-07-12 23:53:36.169000,15.998000,3.177951e+01
114,2020-07-12 23:53:36.303000,16.132000,3.188039e+01
115,2020-07-12 23:53:36.436000,16.265000,3.196127e+01
116,2020-07-12 23:53:36.570000,16.399000,3.205801e+01
117,2020-07-12 23:53:36.703000,16.532000,3.209480e+01
118,2020-07-12 23:53:36.836000,16.665000,3.218526e+01
119,2020-07-12 23:53:36.969000,16.798000,3.373564e+01
120,2020-07-12 23:53:37.103000,16.932000,3.498518e+01
121,2020-07-12 23:53:37.236000,17.065000,3.663223e+01
122,2020-07-12 23:53:37.370000,17.199000,3.793398e+01
123,2020-07-12 23:53:37.503000,17.332000,3.920337e+01
124,2020-07-12 23:53:37.770000,17.599000,4.167302e+01
125,2020-07-12 23:53:37.903000,17.732000,4.286671e+01
126,2020-07-12 23:53:38.036000,17.865000,4.403347e+01
127,2020-07-12 23:53:38.169000,17.998000,4.522876e+01
128,2020-07-12 23:53:38.303000,18.132000,4.640218e+01
129,2020-07-12 23:53:38.436000,18.265000,4.753838e+01
130,2020-07-12 23:53:38.569000,18.398000,4.834343e+01
131,2020-07-12 23:53:38.702000,18.531000,4.980298e+01
132,2020-07-12 23:53:38.836000,18.665000,5.094851e+01
133,2020-07-12 23:53:38.969000,18.798000,5.209586e+01
134,2020-07-12 23:53:39.103000,18.932000,5.322445e+01
135,2020-07-12 23:53:39.236000,19.065000,5.436080e+01
136,2020-07-12 23:53:39.369000,19.198000,5.545666e+01
137,2020-07-12 23:53:39.503000,19.332000,5.655774e+01
138,2020-07-12 23:53:39.770000,19.599000,5.867688e+01
139,2020-07-12 23:53:39.903000,19.732000,5.971053e+01
140,2020-07-12 23:53:40.036000,19.865000,6.056707e+01
141,2020-07-12 23:53:40.169000,19.998000,6.168377e+01
142,2020-07-12 23:53:40.303000,20.132000,6.259832e+01
143,2020-07-12 23:53:40.436000,20.265000,6.354584e+01
144,2020-07-12 23:53:40.569000,20.398000,6.444758e+01
145,2020-07-12 23:53:40.702000,20.531000,6.533497e+01
146,2020-07-12 23:53:40.836000,20.665000,6.618208e+01
147,2020-07-12 23:53:40.969000,20.798000,6.697832e+01
148,2020-07-12 23:53:41.103000,20.932000,6.777338e+01
149,2020-07-12 23:53:41.236000,21.065000,6.854385e+01
150,2020-07-12 23:53:41.369000,21.198000,6.936345e+01
151,2020-07-12 23:53:41.503000,21.332000,7.191882e+01
152,2020-07-12 23:53:41.636000,21.465000,7.252476e+01
153,2020-07-12 23:53:41.770000,21.599000,7.276353e+01
154,2020-07-12 23:53:42.036000,21.865000,7.398141e+01
155,2020-07-12 23:53:42.169000,21.998000,7.456926e+01
156,2020-07-12 23:53:42.303000,22.132000,7.507825e+01
157,2020-07-12 23:53:42.436000,22.265000,7.565067e+01
158,2020-07-12 23:53:42.569000,22.398000,7.613575e+01
159,2020-07-12 23:53:42.702000,22.531000,7.662579e+01
160,2020-07-12 23:53:42.836000,22.665000,7.629111e+01
161,2020-07-12 23:53:42.969000,22.798000,7.758012e+01
162,2020-07-12 23:53:43.102000,22.931000,7.801835e+01
163,2020-07-12 23:53:43.236000,23.065000,7.846455e+01
164,2020-07-12 23:53:43.369000,23.198000,7.890943e+01
165,2020-07-12 23:53:43.503000,23.332000,7.931364e+01
166,2020-07-12 23:53:43.636000,23.465000,7.972385e+01
167,2020-07-12 23:53:43.769000,23.598000,8.011581e+01
168,2020-07-12 23:53:43.902000,23.731000,8.052129e+01
169,2020-07-12 23:53:44.036000,23.865000,8.086484e+01
170,2020-07-12 23:53:44.303000,24.132000,8.118913e+01
171,2020-07-12 23:53:44.436000,24.265000,8.193984e+01
172,2020-07-12 23:53:44.569000,24.398000,8.227938e+01
