frame,abstime,reltime,Line 2 [C]
0,2020-07-13 03:56:33.321000,0.000000,2.504859e+01
1,2020-07-13 03:56:33.454000,0.133000,2.506651e+01
2,2020-07-13 03:56:33.588000,0.267000,2.506920e+01
3,2020-07-13 03:56:33.721000,0.400000,2.510454e+01
4,2020-07-13 03:56:33.854000,0.533000,2.510434e+01
5,2020-07-13 03:56:33.988000,0.667000,2.512048e+01
6,2020-07-13 03:56:34.121000,0.800000,2.509171e+01
7,2020-07-13 03:56:34.255000,0.934000,2.510256e+01
8,2020-07-13 03:56:34.388000,1.067000,2.509182e+01
9,2020-07-13 03:56:34.521000,1.200000,2.506923e+01
10,2020-07-13 03:56:34.654000,1.333000,2.506550e+01
11,2020-07-13 03:56:34.788000,1.467000,2.508772e+01
12,2020-07-13 03:56:34.921000,1.600000,2.508924e+01
13,2020-07-13 03:56:35.054000,1.733000,2.507717e+01
14,2020-07-13 03:56:35.321000,2.000000,2.507084e+01
15,2020-07-13 03:56:35.454000,2.133000,2.506443e+01
16,2020-07-13 03:56:35.588000,2.267000,2.506997e+01
17,2020-07-13 03:56:35.721000,2.400000,2.505208e+01
18,2020-07-13 03:56:35.854000,2.533000,2.506867e+01
19,2020-07-13 03:56:35.988000,2.667000,2.505725e+01
20,2020-07-13 03:56:36.121000,2.800000,2.505133e+01
21,2020-07-13 03:56:36.255000,2.934000,2.506248e+01
22,2020-07-13 03:56:36.388000,3.067000,2.504715e+01
23,2020-07-13 03:56:36.521000,3.200000,2.505878e+01
24,2020-07-13 03:56:36.654000,3.333000,2.510292e+01
25,2020-07-13 03:56:36.788000,3.467000,2.514029e+01
26,2020-07-13 03:56:36.921000,3.600000,2.515174e+01
27,2020-07-13 03:56:37.054000,3.733000,2.516048e+01
28,2020-07-13 03:56:37.187000,3.866000,2.515885e+01
29,2020-07-13 03:56:37.321000,4.000000,2.515691e+01
30,2020-07-13 03:56:37.588000,4.267000,2.515704e+01
31,2020-07-13 03:56:37.721000,4.400000,2.512183e+01
32,2020-07-13 03:56:37.854000,4.533000,2.508818e+01
33,2020-07-13 03:56:37.988000,4.667000,2.506981e+01
34,2020-07-13 03:56:38.121000,4.800000,2.508486e+01
35,2020-07-13 03:56:38.255000,4.934000,2.507345e+01
36,2020-07-13 03:56:38.388000,5.067000,2.505440e+01
37,2020-07-13 03:56:38.521000,5.200000,2.504112e+01
38,2020-07-13 03:56:38.654000,5.333000,2.504284e+01
39,2020-07-13 03:56:38.788000,5.467000,2.505225e+01
40,2020-07-13 03:56:38.921000,5.600000,2.506892e+01
41,2020-07-13 03:56:39.054000,5.733000,2.509041e+01
42,2020-07-13 03:56:39.187000,5.866000,2.506119e+01
43,2020-07-13 03:56:39.321000,6.000000,2.505459e+01
44,2020-07-13 03:56:39.454000,6.133000,2.506395e+01
45,2020-07-13 03:56:39.587000,6.266000,2.505548e+01
46,2020-07-13 03:56:39.854000,6.533000,2.503878e+01
47,2020-07-13 03:56:39.987000,6.666000,2.501668e+01
48,2020-07-13 03:56:40.120000,6.799000,2.501221e+01
49,2020-07-13 03:56:40.253000,6.932000,2.500740e+01
50,2020-07-13 03:56:40.386000,7.065000,2.501104e+01
51,2020-07-13 03:56:40.520000,7.199000,2.500947e+01
52,2020-07-13 03:56:40.653000,7.332000,2.500035e+01
53,2020-07-13 03:56:40.787000,7.466000,2.499954e+01
60,2020-07-13 03:56:41.853000,8.532000,2.503590e+01
63,2020-07-13 03:56:42.253000,8.932000,2.505322e+01
70,2020-07-13 03:56:43.186000,9.865000,2.511226e+01
73,2020-07-13 03:56:43.586000,10.265000,2.511451e+01
80,2020-07-13 03:56:44.653000,11.332000,2.527699e+01
83,2020-07-13 03:56:45.053000,11.732000,2.524631e+01
90,2020-07-13 03:56:45.986000,12.665000,2.513618e+01
93,2020-07-13 03:56:46.520000,13.199000,2.508347e+01
100,2020-07-13 03:56:47.452000,14.131000,2.523356e+01
103,2020-07-13 03:56:47.853000,14.532000,2.533463e+01
110,2020-07-13 03:56:48.919000,15.598000,2.564302e+01
113,2020-07-13 03:56:49.319000,15.998000,2.564777e+01
120,2020-07-13 03:56:50.253000,16.932000,2.582496e+01
123,2020-07-13 03:56:50.786000,17.465000,2.619618e+01
130,2020-07-13 03:56:51.719000,18.398000,2.602691e+01
133,2020-07-13 03:56:52.119000,18.798000,2.583774e+01
140,2020-07-13 03:56:53.186000,19.865000,2.590493e+01
143,2020-07-13 03:56:53.586000,20.265000,2.583620e+01
150,2020-07-13 03:56:54.518000,21.197000,2.590776e+01
153,2020-07-13 03:56:55.052000,21.731000,2.592143e+01
160,2020-07-13 03:56:55.984000,22.663000,2.613369e+01
163,2020-07-13 03:56:56.385000,23.064000,2.891476e+01
170,2020-07-13 03:56:57.451000,24.130000,2.744007e+01
173,2020-07-13 03:56:57.851000,24.530000,2.649272e+01
180,2020-07-13 03:56:58.785000,25.464000,2.639169e+01
183,2020-07-13 03:56:59.318000,25.997000,2.667221e+01
190,2020-07-13 03:57:00.251000,26.930000,2.744227e+01
193,2020-07-13 03:57:00.651000,27.330000,2.747472e+01
200,2020-07-13 03:57:01.717000,28.396000,2.656878e+01
203,2020-07-13 03:57:02.118000,28.797000,2.648497e+01
210,2020-07-13 03:57:03.051000,29.730000,2.705170e+01
213,2020-07-13 03:57:03.451000,30.130000,2.736362e+01
220,2020-07-13 03:57:04.518000,31.197000,2.930253e+01
223,2020-07-13 03:57:04.918000,31.597000,2.920122e+01
230,2020-07-13 03:57:05.984000,32.663000,2.672220e+01
233,2020-07-13 03:57:06.384000,33.063000,2.672328e+01
240,2020-07-13 03:57:07.318000,33.997000,2.620763e+01
243,2020-07-13 03:57:07.717000,34.396000,2.608902e+01
250,2020-07-13 03:57:08.783000,35.462000,2.582197e+01
253,2020-07-13 03:57:09.183000,35.862000,2.579877e+01
260,2020-07-13 03:57:10.116000,36.795000,2.579110e+01
263,2020-07-13 03:57:10.650000,37.329000,2.576821e+01
270,2020-07-13 03:57:11.583000,38.262000,2.573426e+01
273,2020-07-13 03:57:11.983000,38.662000,2.574600e+01
280,2020-07-13 03:57:13.050000,39.729000,2.572704e+01
283,2020-07-13 03:57:13.449000,40.128000,2.572993e+01
290,2020-07-13 03:57:14.383000,41.062000,2.621040e+01
293,2020-07-13 03:57:14.916000,41.595000,2.644734e+01
300,2020-07-13 03:57:15.850000,42.529000,2.573855e+01
303,2020-07-13 03:57:16.249000,42.928000,2.568737e+01
310,2020-07-13 03:57:17.316000,43.995000,2.571699e+01
313,2020-07-13 03:57:17.716000,44.395000,2.572438e+01
320,2020-07-13 03:57:18.649000,45.328000,2.574818e+01
323,2020-07-13 03:57:19.183000,45.862000,2.577007e+01
330,2020-07-13 03:57:20.116000,46.795000,2.593046e+01
333,2020-07-13 03:57:20.516000,47.195000,2.602432e+01
340,2020-07-13 03:57:21.583000,48.262000,2.613922e+01
343,2020-07-13 03:57:21.982000,48.661000,2.618650e+01
350,2020-07-13 03:57:22.915000,49.594000,3.843361e+01
353,2020-07-13 03:57:23.448000,50.127000,3.849123e+01
360,2020-07-13 03:57:24.381000,51.060000,3.852069e+01
363,2020-07-13 03:57:24.781000,51.460000,3.854388e+01
370,2020-07-13 03:57:25.848000,52.527000,3.859288e+01
373,2020-07-13 03:57:26.248000,52.927000,3.864642e+01
380,2020-07-13 03:57:27.181000,53.860000,3.864107e+01
383,2020-07-13 03:57:27.581000,54.260000,3.869887e+01
390,2020-07-13 03:57:28.648000,55.327000,3.864479e+01
393,2020-07-13 03:57:29.048000,55.727000,3.863283e+01
400,2020-07-13 03:57:30.115000,56.794000,3.859900e+01
403,2020-07-13 03:57:30.514000,57.193000,3.859471e+01
410,2020-07-13 03:57:31.448000,58.127000,3.858341e+01
413,2020-07-13 03:57:31.848000,58.527000,3.856578e+01
420,2020-07-13 03:57:32.914000,59.593000,3.860756e+01
423,2020-07-13 03:57:33.315000,59.994000,3.860469e+01
430,2020-07-13 03:57:34.381000,61.060000,3.861970e+01
433,2020-07-13 03:57:34.781000,61.460000,3.861718e+01
440,2020-07-13 03:57:35.714000,62.393000,3.863519e+01
443,2020-07-13 03:57:36.114000,62.793000,3.861562e+01
