frame,abstime,reltime,Line 2 [C]
0,2020-07-13 00:50:44.262000,0.000000,2.476100e+01
1,2020-07-13 00:50:44.395000,0.133000,2.567068e+01
2,2020-07-13 00:50:44.528000,0.266000,2.567024e+01
3,2020-07-13 00:50:44.662000,0.400000,2.567636e+01
4,2020-07-13 00:50:44.795000,0.533000,2.566731e+01
5,2020-07-13 00:50:44.928000,0.666000,2.569118e+01
6,2020-07-13 00:50:45.061000,0.799000,2.567826e+01
7,2020-07-13 00:50:45.195000,0.933000,2.565950e+01
8,2020-07-13 00:50:45.328000,1.066000,2.568142e+01
9,2020-07-13 00:50:45.461000,1.199000,2.568500e+01
10,2020-07-13 00:50:45.594000,1.332000,2.479114e+01
11,2020-07-13 00:50:45.728000,1.466000,2.567528e+01
12,2020-07-13 00:50:45.861000,1.599000,2.570165e+01
13,2020-07-13 00:50:45.994000,1.732000,2.572292e+01
14,2020-07-13 00:50:46.261000,1.999000,2.572564e+01
15,2020-07-13 00:50:46.394000,2.132000,2.573265e+01
16,2020-07-13 00:50:46.528000,2.266000,2.574326e+01
17,2020-07-13 00:50:46.661000,2.399000,2.573775e+01
18,2020-07-13 00:50:46.794000,2.532000,2.573546e+01
19,2020-07-13 00:50:46.928000,2.666000,2.574148e+01
20,2020-07-13 00:50:47.061000,2.799000,2.487797e+01
21,2020-07-13 00:50:47.195000,2.933000,2.572572e+01
22,2020-07-13 00:50:47.328000,3.066000,2.572231e+01
23,2020-07-13 00:50:47.461000,3.199000,2.489368e+01
24,2020-07-13 00:50:47.594000,3.332000,2.490867e+01
25,2020-07-13 00:50:47.728000,3.466000,2.490673e+01
26,2020-07-13 00:50:47.861000,3.599000,2.491056e+01
27,2020-07-13 00:50:47.994000,3.732000,2.492532e+01
28,2020-07-13 00:50:48.127000,3.865000,2.490973e+01
29,2020-07-13 00:50:48.261000,3.999000,2.492166e+01
30,2020-07-13 00:50:48.528000,4.266000,2.495071e+01
31,2020-07-13 00:50:48.661000,4.399000,2.494173e+01
32,2020-07-13 00:50:48.794000,4.532000,2.494914e+01
33,2020-07-13 00:50:48.928000,4.666000,2.495964e+01
34,2020-07-13 00:50:49.061000,4.799000,2.495655e+01
35,2020-07-13 00:50:49.195000,4.933000,2.494406e+01
36,2020-07-13 00:50:49.328000,5.066000,2.494656e+01
37,2020-07-13 00:50:49.461000,5.199000,2.495098e+01
38,2020-07-13 00:50:49.594000,5.332000,2.495361e+01
39,2020-07-13 00:50:49.728000,5.466000,2.494877e+01
40,2020-07-13 00:50:49.861000,5.599000,2.494986e+01
41,2020-07-13 00:50:49.994000,5.732000,2.492940e+01
42,2020-07-13 00:50:50.127000,5.865000,2.493403e+01
43,2020-07-13 00:50:50.261000,5.999000,2.494516e+01
44,2020-07-13 00:50:50.394000,6.132000,2.493050e+01
45,2020-07-13 00:50:50.661000,6.399000,2.492335e+01
46,2020-07-13 00:50:50.794000,6.532000,2.493029e+01
47,2020-07-13 00:50:50.928000,6.666000,2.495265e+01
48,2020-07-13 00:50:51.061000,6.799000,2.492781e+01
49,2020-07-13 00:50:51.194000,6.932000,2.491084e+01
50,2020-07-13 00:50:51.327000,7.065000,2.491875e+01
51,2020-07-13 00:50:51.461000,7.199000,2.488431e+01
52,2020-07-13 00:50:51.594000,7.332000,2.485016e+01
53,2020-07-13 00:50:51.728000,7.466000,2.485905e+01
54,2020-07-13 00:50:51.861000,7.599000,2.486199e+01
55,2020-07-13 00:50:51.994000,7.732000,2.483649e+01
56,2020-07-13 00:50:52.127000,7.865000,2.484627e+01
57,2020-07-13 00:50:52.261000,7.999000,2.482141e+01
58,2020-07-13 00:50:52.394000,8.132000,2.482022e+01
59,2020-07-13 00:50:52.527000,8.265000,2.479210e+01
60,2020-07-13 00:50:52.661000,8.399000,2.481551e+01
61,2020-07-13 00:50:52.928000,8.666000,2.483083e+01
62,2020-07-13 00:50:53.061000,8.799000,2.483575e+01
63,2020-07-13 00:50:53.194000,8.932000,2.482808e+01
64,2020-07-13 00:50:53.327000,9.065000,2.482063e+01
65,2020-07-13 00:50:53.461000,9.199000,2.481980e+01
66,2020-07-13 00:50:53.594000,9.332000,2.491689e+01
67,2020-07-13 00:50:53.728000,9.466000,2.500330e+01
68,2020-07-13 00:50:53.861000,9.599000,2.499850e+01
69,2020-07-13 00:50:53.994000,9.732000,2.498887e+01
70,2020-07-13 00:50:54.127000,9.865000,2.499370e+01
71,2020-07-13 00:50:54.261000,9.999000,2.500976e+01
72,2020-07-13 00:50:54.394000,10.132000,2.500854e+01
73,2020-07-13 00:50:54.527000,10.265000,2.498985e+01
74,2020-07-13 00:50:54.661000,10.399000,2.500451e+01
75,2020-07-13 00:50:54.794000,10.532000,2.498350e+01
76,2020-07-13 00:50:54.928000,10.666000,2.501014e+01
77,2020-07-13 00:50:55.194000,10.932000,2.499346e+01
78,2020-07-13 00:50:55.327000,11.065000,2.499126e+01
79,2020-07-13 00:50:55.461000,11.199000,2.497223e+01
80,2020-07-13 00:50:55.594000,11.332000,2.495761e+01
81,2020-07-13 00:50:55.727000,11.465000,2.491955e+01
82,2020-07-13 00:50:55.860000,11.598000,2.486378e+01
83,2020-07-13 00:50:55.994000,11.732000,2.485764e+01
84,2020-07-13 00:50:56.127000,11.865000,2.485955e+01
85,2020-07-13 00:50:56.261000,11.999000,2.485545e+01
86,2020-07-13 00:50:56.394000,12.132000,2.486494e+01
87,2020-07-13 00:50:56.527000,12.265000,2.485145e+01
88,2020-07-13 00:50:56.660000,12.398000,2.485310e+01
89,2020-07-13 00:50:56.793000,12.531000,2.485435e+01
90,2020-07-13 00:50:56.927000,12.665000,2.484548e+01
91,2020-07-13 00:50:57.193000,12.931000,2.486244e+01
92,2020-07-13 00:50:57.326000,13.064000,2.485999e+01
93,2020-07-13 00:50:57.460000,13.198000,2.484394e+01
94,2020-07-13 00:50:57.593000,13.331000,2.483228e+01
95,2020-07-13 00:50:57.726000,13.464000,2.484115e+01
96,2020-07-13 00:50:57.859000,13.597000,2.484953e+01
97,2020-07-13 00:50:57.993000,13.731000,2.486156e+01
98,2020-07-13 00:50:58.126000,13.864000,2.489191e+01
99,2020-07-13 00:50:58.260000,13.998000,2.488034e+01
100,2020-07-13 00:50:58.393000,14.131000,2.489432e+01
101,2020-07-13 00:50:58.526000,14.264000,2.489240e+01
102,2020-07-13 00:50:58.659000,14.397000,2.486915e+01
