frame,abstime,reltime,Line 2 [C]
89,2020-07-13 03:44:10.123000,12.532000,2.486044e+01
90,2020-07-13 03:44:10.256000,12.665000,2.470534e+01
91,2020-07-13 03:44:10.523000,12.932000,2.486571e+01
92,2020-07-13 03:44:10.656000,13.065000,2.486121e+01
93,2020-07-13 03:44:10.790000,13.199000,2.487317e+01
94,2020-07-13 03:44:10.923000,13.332000,2.488240e+01
95,2020-07-13 03:44:11.056000,13.465000,2.486147e+01
96,2020-07-13 03:44:11.189000,13.598000,2.487223e+01
97,2020-07-13 03:44:11.323000,13.732000,2.488823e+01
98,2020-07-13 03:44:11.456000,13.865000,2.489081e+01
99,2020-07-13 03:44:11.589000,13.998000,2.487494e+01
100,2020-07-13 03:44:11.723000,14.132000,2.473131e+01
101,2020-07-13 03:44:11.856000,14.265000,2.487712e+01
102,2020-07-13 03:44:11.990000,14.399000,2.486852e+01
103,2020-07-13 03:44:12.123000,14.532000,2.489463e+01
104,2020-07-13 03:44:12.256000,14.665000,2.489189e+01
105,2020-07-13 03:44:12.389000,14.798000,2.489879e+01
106,2020-07-13 03:44:12.523000,14.932000,2.490527e+01
107,2020-07-13 03:44:12.789000,15.198000,2.491038e+01
108,2020-07-13 03:44:12.922000,15.331000,2.491460e+01
109,2020-07-13 03:44:13.056000,15.465000,2.492125e+01
110,2020-07-13 03:44:13.189000,15.598000,2.475852e+01
111,2020-07-13 03:44:13.323000,15.732000,2.492688e+01
112,2020-07-13 03:44:13.456000,15.865000,2.493761e+01
113,2020-07-13 03:44:13.589000,15.998000,2.493114e+01
114,2020-07-13 03:44:13.723000,16.132000,2.496433e+01
115,2020-07-13 03:44:13.856000,16.265000,2.498604e+01
116,2020-07-13 03:44:13.990000,16.399000,2.501199e+01
117,2020-07-13 03:44:14.123000,16.532000,2.502276e+01
118,2020-07-13 03:44:14.256000,16.665000,2.502391e+01
119,2020-07-13 03:44:14.389000,16.798000,2.505400e+01
120,2020-07-13 03:44:14.523000,16.932000,2.483077e+01
121,2020-07-13 03:44:14.656000,17.065000,2.507695e+01
122,2020-07-13 03:44:14.789000,17.198000,2.506592e+01
123,2020-07-13 03:44:15.056000,17.465000,2.504378e+01
124,2020-07-13 03:44:15.189000,17.598000,2.503621e+01
125,2020-07-13 03:44:15.323000,17.732000,2.505805e+01
126,2020-07-13 03:44:15.456000,17.865000,2.510779e+01
127,2020-07-13 03:44:15.589000,17.998000,2.515178e+01
128,2020-07-13 03:44:15.723000,18.132000,2.515729e+01
129,2020-07-13 03:44:15.856000,18.265000,2.514485e+01
130,2020-07-13 03:44:15.990000,18.399000,2.485287e+01
131,2020-07-13 03:44:16.123000,18.532000,2.517312e+01
132,2020-07-13 03:44:16.256000,18.665000,2.516616e+01
133,2020-07-13 03:44:16.389000,18.798000,2.516296e+01
134,2020-07-13 03:44:16.523000,18.932000,2.514797e+01
135,2020-07-13 03:44:16.656000,19.065000,2.513985e+01
136,2020-07-13 03:44:16.789000,19.198000,2.513927e+01
137,2020-07-13 03:44:17.056000,19.465000,2.484655e+01
138,2020-07-13 03:44:17.189000,19.598000,2.486034e+01
139,2020-07-13 03:44:17.322000,19.731000,2.476792e+01
140,2020-07-13 03:44:17.455000,19.864000,2.486232e+01
141,2020-07-13 03:44:17.588000,19.997000,2.474960e+01
142,2020-07-13 03:44:17.722000,20.131000,2.475164e+01
143,2020-07-13 03:44:17.855000,20.264000,2.470375e+01
144,2020-07-13 03:44:17.989000,20.398000,2.468208e+01
145,2020-07-13 03:44:18.122000,20.531000,2.468493e+01
146,2020-07-13 03:44:18.255000,20.664000,2.468336e+01
147,2020-07-13 03:44:18.388000,20.797000,2.468625e+01
148,2020-07-13 03:44:18.522000,20.931000,2.470340e+01
149,2020-07-13 03:44:18.655000,21.064000,2.464734e+01
150,2020-07-13 03:44:18.788000,21.197000,2.481537e+01
151,2020-07-13 03:44:18.921000,21.330000,2.467314e+01
152,2020-07-13 03:44:19.055000,21.464000,2.466588e+01
153,2020-07-13 03:44:19.321000,21.730000,2.467191e+01
154,2020-07-13 03:44:19.454000,21.863000,2.467581e+01
155,2020-07-13 03:44:19.588000,21.997000,2.468298e+01
156,2020-07-13 03:44:19.722000,22.131000,2.468320e+01
157,2020-07-13 03:44:19.855000,22.264000,2.476390e+01
158,2020-07-13 03:44:19.988000,22.397000,2.483900e+01
159,2020-07-13 03:44:20.121000,22.530000,2.490607e+01
160,2020-07-13 03:44:20.255000,22.664000,2.511785e+01
161,2020-07-13 03:44:20.388000,22.797000,2.493995e+01
162,2020-07-13 03:44:20.522000,22.931000,2.496987e+01
163,2020-07-13 03:44:20.655000,23.064000,2.498399e+01
164,2020-07-13 03:44:20.788000,23.197000,2.499223e+01
165,2020-07-13 03:44:20.921000,23.330000,2.502059e+01
166,2020-07-13 03:44:21.055000,23.464000,2.508481e+01
167,2020-07-13 03:44:21.188000,23.597000,2.510580e+01
168,2020-07-13 03:44:21.321000,23.730000,2.515688e+01
169,2020-07-13 03:44:21.588000,23.997000,2.561493e+01
170,2020-07-13 03:44:21.722000,24.131000,2.560474e+01
171,2020-07-13 03:44:21.855000,24.264000,2.589243e+01
172,2020-07-13 03:44:21.988000,24.397000,2.633103e+01
173,2020-07-13 03:44:22.121000,24.530000,2.638883e+01
174,2020-07-13 03:44:22.255000,24.664000,2.646486e+01
175,2020-07-13 03:44:22.388000,24.797000,2.651448e+01
176,2020-07-13 03:44:22.521000,24.930000,2.662619e+01
177,2020-07-13 03:44:22.654000,25.063000,2.668611e+01
178,2020-07-13 03:44:22.788000,25.197000,2.676351e+01
179,2020-07-13 03:44:22.921000,25.330000,2.686007e+01
180,2020-07-13 03:44:23.055000,25.464000,3.024118e+01
181,2020-07-13 03:44:23.188000,25.597000,2.702046e+01
182,2020-07-13 03:44:23.321000,25.730000,2.708860e+01
183,2020-07-13 03:44:23.588000,25.997000,2.725757e+01
184,2020-07-13 03:44:23.722000,26.131000,2.735463e+01
185,2020-07-13 03:44:23.855000,26.264000,2.745706e+01
186,2020-07-13 03:44:23.988000,26.397000,2.752445e+01
187,2020-07-13 03:44:24.121000,26.530000,2.759386e+01
188,2020-07-13 03:44:24.255000,26.664000,2.766760e+01
189,2020-07-13 03:44:24.388000,26.797000,2.774823e+01
190,2020-07-13 03:44:24.521000,26.930000,3.089673e+01
191,2020-07-13 03:44:24.654000,27.063000,2.786878e+01
192,2020-07-13 03:44:24.788000,27.197000,2.792250e+01
193,2020-07-13 03:44:24.921000,27.330000,2.796790e+01
194,2020-07-13 03:44:25.055000,27.464000,2.801795e+01
195,2020-07-13 03:44:25.188000,27.597000,2.803678e+01
196,2020-07-13 03:44:25.321000,27.730000,2.802160e+01
197,2020-07-13 03:44:25.454000,27.863000,2.811232e+01
198,2020-07-13 03:44:25.588000,27.997000,2.826395e+01
199,2020-07-13 03:44:25.721000,28.130000,2.841704e+01
200,2020-07-13 03:44:25.988000,28.397000,3.134503e+01
201,2020-07-13 03:44:26.121000,28.530000,2.857463e+01
202,2020-07-13 03:44:26.255000,28.664000,2.863921e+01
203,2020-07-13 03:44:26.388000,28.797000,2.867545e+01
204,2020-07-13 03:44:26.521000,28.930000,2.870291e+01
205,2020-07-13 03:44:26.654000,29.063000,2.868356e+01
206,2020-07-13 03:44:26.788000,29.197000,2.863257e+01
207,2020-07-13 03:44:26.921000,29.330000,2.873269e+01
208,2020-07-13 03:44:27.054000,29.463000,2.882008e+01
209,2020-07-13 03:44:27.187000,29.596000,2.892879e+01
210,2020-07-13 03:44:27.321000,29.730000,3.157378e+01
211,2020-07-13 03:44:27.454000,29.863000,2.904174e+01
212,2020-07-13 03:44:27.588000,29.997000,2.906837e+01
213,2020-07-13 03:44:27.721000,30.130000,2.910531e+01
214,2020-07-13 03:44:27.854000,30.263000,2.918208e+01
215,2020-07-13 03:44:27.988000,30.397000,2.920274e+01
216,2020-07-13 03:44:28.255000,30.664000,2.925073e+01
217,2020-07-13 03:44:28.388000,30.797000,2.928760e+01
218,2020-07-13 03:44:28.521000,30.930000,2.931258e+01
219,2020-07-13 03:44:28.654000,31.063000,2.936742e+01
220,2020-07-13 03:44:28.788000,31.197000,3.187876e+01
221,2020-07-13 03:44:28.921000,31.330000,2.942557e+01
222,2020-07-13 03:44:29.054000,31.463000,2.948775e+01
223,2020-07-13 03:44:29.187000,31.596000,2.952896e+01
224,2020-07-13 03:44:29.321000,31.730000,2.958541e+01
225,2020-07-13 03:44:29.454000,31.863000,2.962419e+01
226,2020-07-13 03:44:29.588000,31.997000,2.966763e+01
227,2020-07-13 03:44:29.721000,32.130000,2.974062e+01
228,2020-07-13 03:44:29.854000,32.263000,2.977332e+01
229,2020-07-13 03:44:29.988000,32.397000,2.984608e+01
230,2020-07-13 03:44:30.255000,32.664000,3.229174e+01
231,2020-07-13 03:44:30.388000,32.797000,2.999628e+01
232,2020-07-13 03:44:30.521000,32.930000,3.003607e+01
233,2020-07-13 03:44:30.654000,33.063000,3.006237e+01
234,2020-07-13 03:44:30.788000,33.197000,3.007747e+01
235,2020-07-13 03:44:30.921000,33.330000,3.011757e+01
236,2020-07-13 03:44:31.054000,33.463000,3.014428e+01
237,2020-07-13 03:44:31.187000,33.596000,3.016314e+01
238,2020-07-13 03:44:31.321000,33.730000,3.020999e+01
239,2020-07-13 03:44:31.454000,33.863000,3.024318e+01
240,2020-07-13 03:44:31.587000,33.996000,3.259008e+01
241,2020-07-13 03:44:31.720000,34.129000,3.033391e+01
242,2020-07-13 03:44:31.853000,34.262000,3.030241e+01
243,2020-07-13 03:44:31.987000,34.396000,3.026264e+01
244,2020-07-13 03:44:32.120000,34.529000,3.029192e+01
245,2020-07-13 03:44:32.253000,34.662000,3.031067e+01
246,2020-07-13 03:44:32.520000,34.929000,3.036706e+01
247,2020-07-13 03:44:32.653000,35.062000,3.044049e+01
248,2020-07-13 03:44:32.787000,35.196000,3.049089e+01
249,2020-07-13 03:44:32.920000,35.329000,3.052811e+01
250,2020-07-13 03:44:33.053000,35.462000,3.275830e+01
251,2020-07-13 03:44:33.186000,35.595000,3.057463e+01
252,2020-07-13 03:44:33.320000,35.729000,3.058941e+01
253,2020-07-13 03:44:33.453000,35.862000,3.062986e+01
254,2020-07-13 03:44:33.586000,35.995000,3.067162e+01
255,2020-07-13 03:44:33.719000,36.128000,3.070905e+01
256,2020-07-13 03:44:33.853000,36.262000,3.075718e+01
257,2020-07-13 03:44:33.987000,36.396000,3.079372e+01
258,2020-07-13 03:44:34.120000,36.529000,3.082956e+01
259,2020-07-13 03:44:34.253000,36.662000,3.086026e+01
260,2020-07-13 03:44:34.386000,36.795000,3.302587e+01
261,2020-07-13 03:44:34.653000,37.062000,3.100732e+01
262,2020-07-13 03:44:34.787000,37.196000,3.103900e+01
263,2020-07-13 03:44:34.920000,37.329000,3.106391e+01
264,2020-07-13 03:44:35.053000,37.462000,3.110064e+01
265,2020-07-13 03:44:35.186000,37.595000,3.113562e+01
266,2020-07-13 03:44:35.320000,37.729000,3.116045e+01
267,2020-07-13 03:44:35.453000,37.862000,3.118114e+01
268,2020-07-13 03:44:35.586000,37.995000,3.121754e+01
269,2020-07-13 03:44:35.719000,38.128000,3.125874e+01
270,2020-07-13 03:44:35.853000,38.262000,3.331257e+01
271,2020-07-13 03:44:35.987000,38.396000,3.132724e+01
272,2020-07-13 03:44:36.120000,38.529000,3.133211e+01
273,2020-07-13 03:44:36.253000,38.662000,3.136334e+01
274,2020-07-13 03:44:36.386000,38.795000,3.139287e+01
275,2020-07-13 03:44:36.520000,38.929000,3.144066e+01
276,2020-07-13 03:44:36.786000,39.195000,3.145526e+01
277,2020-07-13 03:44:36.919000,39.328000,3.146954e+01
278,2020-07-13 03:44:37.053000,39.462000,3.147286e+01
279,2020-07-13 03:44:37.186000,39.595000,3.149518e+01
280,2020-07-13 03:44:37.320000,39.729000,3.343131e+01
281,2020-07-13 03:44:37.453000,39.862000,3.153221e+01
282,2020-07-13 03:44:37.586000,39.995000,3.156062e+01
283,2020-07-13 03:44:37.719000,40.128000,3.156754e+01
284,2020-07-13 03:44:37.853000,40.262000,3.216389e+01
285,2020-07-13 03:44:37.987000,40.396000,3.269435e+01
286,2020-07-13 03:44:38.120000,40.529000,3.322749e+01
287,2020-07-13 03:44:38.253000,40.662000,3.364971e+01
288,2020-07-13 03:44:38.386000,40.795000,3.413176e+01
289,2020-07-13 03:44:38.520000,40.929000,3.463593e+01
290,2020-07-13 03:44:38.653000,41.062000,3.530973e+01
291,2020-07-13 03:44:38.786000,41.195000,3.567728e+01
292,2020-07-13 03:44:39.053000,41.462000,3.675077e+01
293,2020-07-13 03:44:39.186000,41.595000,3.731086e+01
294,2020-07-13 03:44:39.320000,41.729000,3.792870e+01
295,2020-07-13 03:44:39.453000,41.862000,3.850542e+01
296,2020-07-13 03:44:39.586000,41.995000,3.910458e+01
297,2020-07-13 03:44:39.719000,42.128000,3.970834e+01
298,2020-07-13 03:44:39.853000,42.262000,4.035229e+01
299,2020-07-13 03:44:39.986000,42.395000,4.097505e+01
300,2020-07-13 03:44:40.120000,42.529000,4.012982e+01
301,2020-07-13 03:44:40.253000,42.662000,4.216014e+01
302,2020-07-13 03:44:40.386000,42.795000,4.279512e+01
303,2020-07-13 03:44:40.520000,42.929000,4.345208e+01
304,2020-07-13 03:44:40.653000,43.062000,4.404230e+01
305,2020-07-13 03:44:40.786000,43.195000,4.464229e+01
306,2020-07-13 03:44:40.919000,43.328000,4.530619e+01
307,2020-07-13 03:44:41.186000,43.595000,4.661346e+01
308,2020-07-13 03:44:41.319000,43.728000,4.728426e+01
309,2020-07-13 03:44:41.452000,43.861000,4.796537e+01
310,2020-07-13 03:44:41.586000,43.995000,4.589958e+01
311,2020-07-13 03:44:41.719000,44.128000,4.927358e+01
312,2020-07-13 03:44:41.853000,44.262000,4.990691e+01
313,2020-07-13 03:44:41.986000,44.395000,5.056682e+01
314,2020-07-13 03:44:42.119000,44.528000,5.120581e+01
315,2020-07-13 03:44:42.253000,44.662000,5.184117e+01
316,2020-07-13 03:44:42.386000,44.795000,5.248384e+01
317,2020-07-13 03:44:42.520000,44.929000,5.309690e+01
318,2020-07-13 03:44:42.653000,45.062000,5.372398e+01
319,2020-07-13 03:44:42.786000,45.195000,5.433295e+01
320,2020-07-13 03:44:42.919000,45.328000,5.131457e+01
321,2020-07-13 03:44:43.053000,45.462000,5.546366e+01
322,2020-07-13 03:44:43.319000,45.728000,5.703528e+01
323,2020-07-13 03:44:43.452000,45.861000,5.756448e+01
324,2020-07-13 03:44:43.586000,45.995000,5.809061e+01
325,2020-07-13 03:44:43.719000,46.128000,5.861207e+01
326,2020-07-13 03:44:43.853000,46.262000,5.911216e+01
327,2020-07-13 03:44:43.986000,46.395000,5.966342e+01
328,2020-07-13 03:44:44.119000,46.528000,6.021444e+01
329,2020-07-13 03:44:44.253000,46.662000,6.073008e+01
330,2020-07-13 03:44:44.386000,46.795000,5.810985e+01
331,2020-07-13 03:44:44.519000,46.928000,6.169802e+01
332,2020-07-13 03:44:44.653000,47.062000,6.251680e+01
333,2020-07-13 03:44:44.786000,47.195000,6.292215e+01
334,2020-07-13 03:44:44.919000,47.328000,6.330898e+01
335,2020-07-13 03:44:45.053000,47.462000,6.373693e+01
336,2020-07-13 03:44:45.186000,47.595000,6.415459e+01
337,2020-07-13 03:44:45.319000,47.728000,6.456244e+01
338,2020-07-13 03:44:45.586000,47.995000,6.542912e+01
339,2020-07-13 03:44:45.719000,48.128000,6.613654e+01
340,2020-07-13 03:44:45.852000,48.261000,6.452831e+01
341,2020-07-13 03:44:45.985000,48.394000,6.682718e+01
342,2020-07-13 03:44:46.118000,48.527000,6.721515e+01
343,2020-07-13 03:44:46.252000,48.661000,6.756219e+01
344,2020-07-13 03:44:46.385000,48.794000,6.789497e+01
345,2020-07-13 03:44:46.518000,48.927000,6.823196e+01
346,2020-07-13 03:44:46.651000,49.060000,6.856542e+01
347,2020-07-13 03:44:46.785000,49.194000,6.888779e+01
348,2020-07-13 03:44:46.918000,49.327000,6.921300e+01
349,2020-07-13 03:44:47.052000,49.461000,6.953063e+01
350,2020-07-13 03:44:47.185000,49.594000,6.843756e+01
351,2020-07-13 03:44:47.318000,49.727000,7.016243e+01
352,2020-07-13 03:44:47.585000,49.994000,7.070291e+01
353,2020-07-13 03:44:47.718000,50.127000,7.100284e+01
354,2020-07-13 03:44:47.851000,50.260000,7.127866e+01
355,2020-07-13 03:44:47.984000,50.393000,7.155785e+01
356,2020-07-13 03:44:48.118000,50.527000,7.186965e+01
357,2020-07-13 03:44:48.252000,50.661000,7.216389e+01
358,2020-07-13 03:44:48.385000,50.794000,7.241380e+01
359,2020-07-13 03:44:48.518000,50.927000,7.269026e+01
360,2020-07-13 03:44:48.651000,51.060000,7.228678e+01
361,2020-07-13 03:44:48.785000,51.194000,7.321290e+01
362,2020-07-13 03:44:48.918000,51.327000,7.346514e+01
363,2020-07-13 03:44:49.052000,51.461000,7.372453e+01
364,2020-07-13 03:44:49.184000,51.593000,7.399052e+01
365,2020-07-13 03:44:49.318000,51.727000,7.422811e+01
366,2020-07-13 03:44:49.451000,51.860000,7.447124e+01
367,2020-07-13 03:44:49.585000,51.994000,7.470290e+01
368,2020-07-13 03:44:49.851000,52.260000,7.512140e+01
370,2020-07-13 03:44:50.118000,52.527000,7.530904e+01
378,2020-07-13 03:44:51.184000,53.593000,7.565613e+01
380,2020-07-13 03:44:51.451000,53.860000,7.774895e+01
388,2020-07-13 03:44:52.651000,55.060000,7.785266e+01
390,2020-07-13 03:44:52.918000,55.327000,7.985134e+01
398,2020-07-13 03:44:54.118000,56.527000,7.883031e+01
400,2020-07-13 03:44:54.384000,56.793000,8.145732e+01
408,2020-07-13 03:44:55.451000,57.860000,8.022443e+01
410,2020-07-13 03:44:55.717000,58.126000,8.287459e+01
418,2020-07-13 03:44:56.918000,59.327000,8.132776e+01
420,2020-07-13 03:44:57.184000,59.593000,8.417632e+01
428,2020-07-13 03:44:58.251000,60.660000,8.265779e+01
430,2020-07-13 03:44:58.517000,60.926000,8.529359e+01
438,2020-07-13 03:44:59.716000,62.125000,8.373653e+01
440,2020-07-13 03:44:59.983000,62.392000,8.639371e+01
448,2020-07-13 03:45:01.183000,63.592000,8.532534e+01
450,2020-07-13 03:45:01.450000,63.859000,8.718697e+01
458,2020-07-13 03:45:02.517000,64.926000,8.610806e+01
460,2020-07-13 03:45:02.783000,65.192000,8.784115e+01
468,2020-07-13 03:45:03.983000,66.392000,8.704263e+01
470,2020-07-13 03:45:04.249000,66.658000,8.861371e+01
478,2020-07-13 03:45:05.449000,67.858000,8.768340e+01
480,2020-07-13 03:45:05.716000,68.125000,8.921077e+01
488,2020-07-13 03:45:06.783000,69.192000,8.856960e+01
490,2020-07-13 03:45:07.050000,69.459000,8.983204e+01
498,2020-07-13 03:45:08.249000,70.658000,8.923608e+01
500,2020-07-13 03:45:08.516000,70.925000,9.037889e+01
508,2020-07-13 03:45:09.716000,72.125000,8.998958e+01
510,2020-07-13 03:45:09.982000,72.391000,9.097712e+01
518,2020-07-13 03:45:11.050000,73.459000,9.065399e+01
520,2020-07-13 03:45:11.316000,73.725000,9.147681e+01
528,2020-07-13 03:45:12.516000,74.925000,9.137620e+01
530,2020-07-13 03:45:12.782000,75.191000,9.192963e+01
538,2020-07-13 03:45:13.981000,76.390000,9.199972e+01
540,2020-07-13 03:45:14.248000,76.657000,9.248338e+01
548,2020-07-13 03:45:15.315000,77.724000,9.259644e+01
550,2020-07-13 03:45:15.582000,77.991000,9.293803e+01
558,2020-07-13 03:45:16.782000,79.191000,9.024059e+01
560,2020-07-13 03:45:17.048000,79.457000,9.114588e+01
568,2020-07-13 03:45:18.248000,80.657000,8.128192e+01
570,2020-07-13 03:45:18.514000,80.923000,8.435072e+01
578,2020-07-13 03:45:19.581000,81.990000,7.586629e+01
580,2020-07-13 03:45:19.848000,82.257000,8.010229e+01
588,2020-07-13 03:45:21.048000,83.457000,6.967127e+01
590,2020-07-13 03:45:21.315000,83.724000,7.501031e+01
598,2020-07-13 03:45:22.381000,84.790000,6.577290e+01
600,2020-07-13 03:45:22.781000,85.190000,7.045977e+01
608,2020-07-13 03:45:23.855000,86.264000,6.118513e+01
610,2020-07-13 03:45:24.124000,86.533000,6.632303e+01
618,2020-07-13 03:45:25.330000,87.739000,5.719709e+01
620,2020-07-13 03:45:25.597000,88.006000,6.203708e+01
628,2020-07-13 03:45:26.663000,89.072000,5.461071e+01
630,2020-07-13 03:45:26.929000,89.338000,5.897839e+01
638,2020-07-13 03:45:28.129000,90.538000,5.201834e+01
640,2020-07-13 03:45:28.395000,90.804000,5.590101e+01
648,2020-07-13 03:45:29.596000,92.005000,4.920132e+01
650,2020-07-13 03:45:29.862000,92.271000,5.271983e+01
658,2020-07-13 03:45:30.929000,93.338000,4.727691e+01
660,2020-07-13 03:45:31.195000,93.604000,5.051660e+01
668,2020-07-13 03:45:32.395000,94.804000,4.518924e+01
670,2020-07-13 03:45:32.662000,95.071000,4.807497e+01
678,2020-07-13 03:45:33.862000,96.271000,4.287154e+01
680,2020-07-13 03:45:34.129000,96.538000,4.563213e+01
688,2020-07-13 03:45:35.195000,97.604000,4.063531e+01
690,2020-07-13 03:45:35.462000,97.871000,4.331498e+01
698,2020-07-13 03:45:36.662000,99.071000,3.920932e+01
700,2020-07-13 03:45:36.928000,99.337000,4.139879e+01
708,2020-07-13 03:45:38.129000,100.538000,3.800180e+01
710,2020-07-13 03:45:38.395000,100.804000,3.961068e+01
718,2020-07-13 03:45:39.462000,101.871000,3.664044e+01
720,2020-07-13 03:45:39.728000,102.137000,3.808585e+01
728,2020-07-13 03:45:40.928000,103.337000,3.558389e+01
730,2020-07-13 03:45:41.194000,103.603000,3.660864e+01
738,2020-07-13 03:45:42.394000,104.803000,3.433798e+01
740,2020-07-13 03:45:42.661000,105.070000,3.521100e+01
748,2020-07-13 03:45:43.727000,106.136000,3.326921e+01
750,2020-07-13 03:45:43.994000,106.403000,3.404301e+01
758,2020-07-13 03:45:45.194000,107.603000,3.226263e+01
760,2020-07-13 03:45:45.460000,107.869000,3.296637e+01
768,2020-07-13 03:45:46.527000,108.936000,3.139021e+01
770,2020-07-13 03:45:46.927000,109.336000,3.189717e+01
