frame,abstime,reltime,Line 2 [C]
0,2020-07-12 22:57:36.750000,0.000000,2.483650e+01
1,2020-07-12 22:57:36.884000,0.134000,2.535331e+01
2,2020-07-12 22:57:37.017000,0.267000,2.534637e+01
3,2020-07-12 22:57:37.150000,0.400000,2.534316e+01
4,2020-07-12 22:57:37.283000,0.533000,2.533150e+01
5,2020-07-12 22:57:37.417000,0.667000,2.533438e+01
6,2020-07-12 22:57:37.550000,0.800000,2.533128e+01
7,2020-07-12 22:57:37.683000,0.933000,2.535056e+01
8,2020-07-12 22:57:37.816000,1.066000,2.532842e+01
9,2020-07-12 22:57:37.950000,1.200000,2.532566e+01
10,2020-07-12 22:57:38.083000,1.333000,2.478134e+01
11,2020-07-12 22:57:38.217000,1.467000,2.532083e+01
12,2020-07-12 22:57:38.350000,1.600000,2.531619e+01
13,2020-07-12 22:57:38.483000,1.733000,2.529828e+01
14,2020-07-12 22:57:38.617000,1.867000,2.530171e+01
15,2020-07-12 22:57:38.884000,2.134000,2.530579e+01
16,2020-07-12 22:57:39.017000,2.267000,2.528187e+01
17,2020-07-12 22:57:39.150000,2.400000,2.527241e+01
18,2020-07-12 22:57:39.283000,2.533000,2.524214e+01
19,2020-07-12 22:57:39.417000,2.667000,2.525070e+01
20,2020-07-12 22:57:39.550000,2.800000,2.472815e+01
21,2020-07-12 22:57:39.683000,2.933000,2.530088e+01
22,2020-07-12 22:57:39.816000,3.066000,2.538015e+01
23,2020-07-12 22:57:39.950000,3.200000,2.542041e+01
24,2020-07-12 22:57:40.083000,3.333000,2.543617e+01
25,2020-07-12 22:57:40.217000,3.467000,2.540707e+01
26,2020-07-12 22:57:40.350000,3.600000,2.538848e+01
27,2020-07-12 22:57:40.483000,3.733000,2.535328e+01
28,2020-07-12 22:57:40.617000,3.867000,2.533737e+01
29,2020-07-12 22:57:40.750000,4.000000,2.530813e+01
30,2020-07-12 22:57:40.884000,4.134000,2.470552e+01
31,2020-07-12 22:57:41.150000,4.400000,2.533517e+01
32,2020-07-12 22:57:41.283000,4.533000,2.541043e+01
33,2020-07-12 22:57:41.417000,4.667000,2.544945e+01
34,2020-07-12 22:57:41.550000,4.800000,2.546840e+01
35,2020-07-12 22:57:41.683000,4.933000,2.550771e+01
36,2020-07-12 22:57:41.816000,5.066000,2.552263e+01
37,2020-07-12 22:57:41.950000,5.200000,2.551483e+01
38,2020-07-12 22:57:42.083000,5.333000,2.552070e+01
39,2020-07-12 22:57:42.216000,5.466000,2.555183e+01
40,2020-07-12 22:57:42.350000,5.600000,2.468314e+01
41,2020-07-12 22:57:42.483000,5.733000,2.563338e+01
42,2020-07-12 22:57:42.617000,5.867000,2.567175e+01
43,2020-07-12 22:57:42.750000,6.000000,2.567887e+01
44,2020-07-12 22:57:42.883000,6.133000,2.568787e+01
45,2020-07-12 22:57:43.016000,6.266000,2.568902e+01
46,2020-07-12 22:57:43.283000,6.533000,2.566362e+01
47,2020-07-12 22:57:43.417000,6.667000,2.563680e+01
48,2020-07-12 22:57:43.550000,6.800000,2.560769e+01
49,2020-07-12 22:57:43.683000,6.933000,2.557643e+01
50,2020-07-12 22:57:43.816000,7.066000,2.478471e+01
51,2020-07-12 22:57:43.950000,7.200000,2.552218e+01
52,2020-07-12 22:57:44.083000,7.333000,2.547750e+01
53,2020-07-12 22:57:44.216000,7.466000,2.541981e+01
54,2020-07-12 22:57:44.350000,7.600000,2.538917e+01
55,2020-07-12 22:57:44.483000,7.733000,2.535751e+01
56,2020-07-12 22:57:44.617000,7.867000,2.532331e+01
57,2020-07-12 22:57:44.750000,8.000000,2.534330e+01
58,2020-07-12 22:57:44.883000,8.133000,2.533863e+01
59,2020-07-12 22:57:45.016000,8.266000,2.532870e+01
60,2020-07-12 22:57:45.150000,8.400000,2.474746e+01
61,2020-07-12 22:57:45.417000,8.667000,2.536786e+01
62,2020-07-12 22:57:45.550000,8.800000,2.539934e+01
63,2020-07-12 22:57:45.683000,8.933000,2.542276e+01
64,2020-07-12 22:57:45.816000,9.066000,2.545160e+01
65,2020-07-12 22:57:45.950000,9.200000,2.546632e+01
66,2020-07-12 22:57:46.083000,9.333000,2.549706e+01
67,2020-07-12 22:57:46.216000,9.466000,2.549933e+01
68,2020-07-12 22:57:46.349000,9.599000,2.550196e+01
69,2020-07-12 22:57:46.482000,9.732000,2.549526e+01
70,2020-07-12 22:57:46.616000,9.866000,2.478111e+01
71,2020-07-12 22:57:46.749000,9.999000,2.549421e+01
72,2020-07-12 22:57:46.882000,10.132000,2.544873e+01
73,2020-07-12 22:57:47.015000,10.265000,2.542185e+01
74,2020-07-12 22:57:47.149000,10.399000,2.538148e+01
75,2020-07-12 22:57:47.282000,10.532000,2.536501e+01
76,2020-07-12 22:57:47.415000,10.665000,2.535048e+01
77,2020-07-12 22:57:47.682000,10.932000,2.531882e+01
78,2020-07-12 22:57:47.815000,11.065000,2.532150e+01
79,2020-07-12 22:57:47.949000,11.199000,2.532846e+01
80,2020-07-12 22:57:48.082000,11.332000,2.466133e+01
81,2020-07-12 22:57:48.215000,11.465000,2.536961e+01
82,2020-07-12 22:57:48.348000,11.598000,2.540320e+01
83,2020-07-12 22:57:48.482000,11.732000,2.541430e+01
84,2020-07-12 22:57:48.616000,11.866000,2.485119e+01
85,2020-07-12 22:57:48.749000,11.999000,2.483176e+01
86,2020-07-12 22:57:48.882000,12.132000,2.476776e+01
87,2020-07-12 22:57:49.015000,12.265000,2.477032e+01
88,2020-07-12 22:57:49.149000,12.399000,2.479556e+01
89,2020-07-12 22:57:49.282000,12.532000,2.475283e+01
90,2020-07-12 22:57:49.415000,12.665000,2.474005e+01
91,2020-07-12 22:57:49.682000,12.932000,2.482153e+01
92,2020-07-12 22:57:49.815000,13.065000,2.481223e+01
93,2020-07-12 22:57:49.949000,13.199000,2.481417e+01
94,2020-07-12 22:57:50.082000,13.332000,2.483349e+01
95,2020-07-12 22:57:50.215000,13.465000,2.479114e+01
96,2020-07-12 22:57:50.348000,13.598000,2.475261e+01
97,2020-07-12 22:57:50.482000,13.732000,2.474020e+01
98,2020-07-12 22:57:50.616000,13.866000,2.464678e+01
99,2020-07-12 22:57:50.749000,13.999000,2.464599e+01
100,2020-07-12 22:57:50.882000,14.132000,2.466479e+01
101,2020-07-12 22:57:51.015000,14.265000,2.468274e+01
102,2020-07-12 22:57:51.149000,14.399000,2.468285e+01
103,2020-07-12 22:57:51.282000,14.532000,2.466618e+01
104,2020-07-12 22:57:51.415000,14.665000,2.466295e+01
105,2020-07-12 22:57:51.548000,14.798000,2.465974e+01
106,2020-07-12 22:57:51.682000,14.932000,2.466240e+01
107,2020-07-12 22:57:51.948000,15.198000,2.467477e+01
108,2020-07-12 22:57:52.081000,15.331000,2.468037e+01
109,2020-07-12 22:57:52.215000,15.465000,2.469144e+01
110,2020-07-12 22:57:52.348000,15.598000,2.469973e+01
111,2020-07-12 22:57:52.482000,15.732000,2.469084e+01
112,2020-07-12 22:57:52.615000,15.865000,2.469562e+01
113,2020-07-12 22:57:52.748000,15.998000,2.469257e+01
114,2020-07-12 22:57:52.882000,16.132000,2.470725e+01
115,2020-07-12 22:57:53.015000,16.265000,2.469936e+01
116,2020-07-12 22:57:53.149000,16.399000,2.469321e+01
117,2020-07-12 22:57:53.282000,16.532000,2.468570e+01
118,2020-07-12 22:57:53.415000,16.665000,2.468030e+01
119,2020-07-12 22:57:53.548000,16.798000,2.468912e+01
120,2020-07-12 22:57:53.682000,16.932000,2.469691e+01
121,2020-07-12 22:57:53.815000,17.065000,2.469161e+01
122,2020-07-12 22:57:53.948000,17.198000,2.472136e+01
