frame,abstime,reltime,Line 2 [C]
0,2020-07-13 03:30:58.326000,0.000000,2.484733e+01
1,2020-07-13 03:30:58.459000,0.133000,2.506681e+01
2,2020-07-13 03:30:58.593000,0.267000,2.509470e+01
3,2020-07-13 03:30:58.726000,0.400000,2.510370e+01
4,2020-07-13 03:30:58.859000,0.533000,2.510326e+01
5,2020-07-13 03:30:58.992000,0.666000,2.510143e+01
6,2020-07-13 03:30:59.126000,0.800000,2.510462e+01
7,2020-07-13 03:30:59.259000,0.933000,2.509988e+01
8,2020-07-13 03:30:59.392000,1.066000,2.511263e+01
9,2020-07-13 03:30:59.526000,1.200000,2.509480e+01
10,2020-07-13 03:30:59.659000,1.333000,2.487143e+01
11,2020-07-13 03:30:59.793000,1.467000,2.509453e+01
12,2020-07-13 03:30:59.926000,1.600000,2.509011e+01
13,2020-07-13 03:31:00.059000,1.733000,2.509233e+01
14,2020-07-13 03:31:00.326000,2.000000,2.507211e+01
15,2020-07-13 03:31:00.459000,2.133000,2.506228e+01
16,2020-07-13 03:31:00.593000,2.267000,2.508299e+01
17,2020-07-13 03:31:00.726000,2.400000,2.508398e+01
18,2020-07-13 03:31:00.859000,2.533000,2.507945e+01
19,2020-07-13 03:31:00.992000,2.666000,2.508155e+01
20,2020-07-13 03:31:01.126000,2.800000,2.483353e+01
21,2020-07-13 03:31:01.259000,2.933000,2.508239e+01
22,2020-07-13 03:31:01.392000,3.066000,2.507692e+01
23,2020-07-13 03:31:01.526000,3.200000,2.508360e+01
24,2020-07-13 03:31:01.659000,3.333000,2.507802e+01
25,2020-07-13 03:31:01.793000,3.467000,2.509017e+01
26,2020-07-13 03:31:01.926000,3.600000,2.506764e+01
27,2020-07-13 03:31:02.059000,3.733000,2.507968e+01
28,2020-07-13 03:31:02.192000,3.866000,2.508128e+01
29,2020-07-13 03:31:02.326000,4.000000,2.509050e+01
30,2020-07-13 03:31:02.593000,4.267000,2.481598e+01
31,2020-07-13 03:31:02.726000,4.400000,2.508410e+01
32,2020-07-13 03:31:02.859000,4.533000,2.507907e+01
33,2020-07-13 03:31:02.992000,4.666000,2.506664e+01
34,2020-07-13 03:31:03.126000,4.800000,2.507223e+01
35,2020-07-13 03:31:03.259000,4.933000,2.506527e+01
36,2020-07-13 03:31:03.392000,5.066000,2.505937e+01
37,2020-07-13 03:31:03.526000,5.200000,2.507106e+01
38,2020-07-13 03:31:03.659000,5.333000,2.507482e+01
39,2020-07-13 03:31:03.793000,5.467000,2.508044e+01
40,2020-07-13 03:31:03.926000,5.600000,2.478426e+01
41,2020-07-13 03:31:04.059000,5.733000,2.506339e+01
42,2020-07-13 03:31:04.192000,5.866000,2.506079e+01
43,2020-07-13 03:31:04.326000,6.000000,2.509222e+01
44,2020-07-13 03:31:04.459000,6.133000,2.506781e+01
45,2020-07-13 03:31:04.725000,6.399000,2.510381e+01
46,2020-07-13 03:31:04.859000,6.533000,2.506510e+01
47,2020-07-13 03:31:04.992000,6.666000,2.501821e+01
48,2020-07-13 03:31:05.126000,6.800000,2.499462e+01
49,2020-07-13 03:31:05.259000,6.933000,2.498964e+01
50,2020-07-13 03:31:05.392000,7.066000,2.466709e+01
51,2020-07-13 03:31:05.526000,7.200000,2.496892e+01
52,2020-07-13 03:31:05.659000,7.333000,2.498914e+01
53,2020-07-13 03:31:05.793000,7.467000,2.499898e+01
54,2020-07-13 03:31:05.926000,7.600000,2.500815e+01
55,2020-07-13 03:31:06.059000,7.733000,2.500268e+01
56,2020-07-13 03:31:06.192000,7.866000,2.499693e+01
57,2020-07-13 03:31:06.326000,8.000000,2.499914e+01
58,2020-07-13 03:31:06.459000,8.133000,2.499257e+01
59,2020-07-13 03:31:06.592000,8.266000,2.497826e+01
60,2020-07-13 03:31:06.859000,8.533000,2.467086e+01
61,2020-07-13 03:31:06.992000,8.666000,2.498931e+01
62,2020-07-13 03:31:07.126000,8.800000,2.504849e+01
63,2020-07-13 03:31:07.259000,8.933000,2.505439e+01
64,2020-07-13 03:31:07.392000,9.066000,2.504440e+01
65,2020-07-13 03:31:07.526000,9.200000,2.506400e+01
66,2020-07-13 03:31:07.659000,9.333000,2.506156e+01
67,2020-07-13 03:31:07.793000,9.467000,2.506394e+01
68,2020-07-13 03:31:07.926000,9.600000,2.505080e+01
69,2020-07-13 03:31:08.059000,9.733000,2.505003e+01
70,2020-07-13 03:31:08.192000,9.866000,2.474988e+01
71,2020-07-13 03:31:08.326000,10.000000,2.504897e+01
72,2020-07-13 03:31:08.459000,10.133000,2.504810e+01
73,2020-07-13 03:31:08.592000,10.266000,2.504638e+01
74,2020-07-13 03:31:08.725000,10.399000,2.506323e+01
75,2020-07-13 03:31:08.859000,10.533000,2.503766e+01
76,2020-07-13 03:31:09.126000,10.800000,2.504617e+01
77,2020-07-13 03:31:09.259000,10.933000,2.507582e+01
78,2020-07-13 03:31:09.392000,11.066000,2.505499e+01
79,2020-07-13 03:31:09.525000,11.199000,2.505285e+01
80,2020-07-13 03:31:09.658000,11.332000,2.476423e+01
81,2020-07-13 03:31:09.791000,11.465000,2.508212e+01
82,2020-07-13 03:31:09.924000,11.598000,2.509199e+01
83,2020-07-13 03:31:10.058000,11.732000,2.507410e+01
84,2020-07-13 03:31:10.191000,11.865000,2.507581e+01
85,2020-07-13 03:31:10.325000,11.999000,2.506957e+01
86,2020-07-13 03:31:10.458000,12.132000,2.506957e+01
87,2020-07-13 03:31:10.591000,12.265000,2.507354e+01
88,2020-07-13 03:31:10.724000,12.398000,2.509463e+01
89,2020-07-13 03:31:10.858000,12.532000,2.511608e+01
90,2020-07-13 03:31:10.991000,12.665000,2.478190e+01
91,2020-07-13 03:31:11.257000,12.931000,2.510357e+01
92,2020-07-13 03:31:11.391000,13.065000,2.508409e+01
93,2020-07-13 03:31:11.524000,13.198000,2.508895e+01
94,2020-07-13 03:31:11.658000,13.332000,2.509486e+01
95,2020-07-13 03:31:11.791000,13.465000,2.507957e+01
96,2020-07-13 03:31:11.924000,13.598000,2.510000e+01
97,2020-07-13 03:31:12.058000,13.732000,2.508592e+01
98,2020-07-13 03:31:12.191000,13.865000,2.508603e+01
99,2020-07-13 03:31:12.325000,13.999000,2.509508e+01
100,2020-07-13 03:31:12.458000,14.132000,2.476447e+01
101,2020-07-13 03:31:12.591000,14.265000,2.508388e+01
102,2020-07-13 03:31:12.724000,14.398000,2.510867e+01
103,2020-07-13 03:31:12.858000,14.532000,2.506511e+01
104,2020-07-13 03:31:12.991000,14.665000,2.504373e+01
105,2020-07-13 03:31:13.124000,14.798000,2.504201e+01
106,2020-07-13 03:31:13.391000,15.065000,2.504207e+01
107,2020-07-13 03:31:13.524000,15.198000,2.503058e+01
108,2020-07-13 03:31:13.658000,15.332000,2.504777e+01
109,2020-07-13 03:31:13.791000,15.465000,2.502628e+01
110,2020-07-13 03:31:13.924000,15.598000,2.470809e+01
111,2020-07-13 03:31:14.058000,15.732000,2.504339e+01
112,2020-07-13 03:31:14.191000,15.865000,2.506261e+01
113,2020-07-13 03:31:14.325000,15.999000,2.505621e+01
114,2020-07-13 03:31:14.458000,16.132000,2.504589e+01
115,2020-07-13 03:31:14.591000,16.265000,2.504881e+01
116,2020-07-13 03:31:14.724000,16.398000,2.502252e+01
117,2020-07-13 03:31:14.858000,16.532000,2.501744e+01
118,2020-07-13 03:31:14.991000,16.665000,2.502070e+01
119,2020-07-13 03:31:15.124000,16.798000,2.506598e+01
120,2020-07-13 03:31:15.257000,16.931000,2.476962e+01
121,2020-07-13 03:31:15.391000,17.065000,2.510955e+01
122,2020-07-13 03:31:15.657000,17.331000,2.530075e+01
123,2020-07-13 03:31:15.791000,17.465000,2.528998e+01
124,2020-07-13 03:31:15.924000,17.598000,2.528370e+01
125,2020-07-13 03:31:16.058000,17.732000,2.529930e+01
126,2020-07-13 03:31:16.191000,17.865000,2.531401e+01
127,2020-07-13 03:31:16.324000,17.998000,2.530757e+01
128,2020-07-13 03:31:16.457000,18.131000,2.529379e+01
129,2020-07-13 03:31:16.591000,18.265000,2.531567e+01
130,2020-07-13 03:31:16.724000,18.398000,2.477791e+01
131,2020-07-13 03:31:16.858000,18.532000,2.531304e+01
132,2020-07-13 03:31:16.991000,18.665000,2.484120e+01
133,2020-07-13 03:31:17.124000,18.798000,2.485714e+01
134,2020-07-13 03:31:17.257000,18.931000,2.486665e+01
135,2020-07-13 03:31:17.391000,19.065000,2.488542e+01
136,2020-07-13 03:31:17.657000,19.331000,2.486296e+01
137,2020-07-13 03:31:17.791000,19.465000,2.488491e+01
138,2020-07-13 03:31:17.924000,19.598000,2.489721e+01
139,2020-07-13 03:31:18.058000,19.732000,2.487814e+01
140,2020-07-13 03:31:18.191000,19.865000,2.482661e+01
141,2020-07-13 03:31:18.324000,19.998000,2.486598e+01
142,2020-07-13 03:31:18.457000,20.131000,2.466924e+01
143,2020-07-13 03:31:18.591000,20.265000,2.468384e+01
144,2020-07-13 03:31:18.724000,20.398000,2.466639e+01
145,2020-07-13 03:31:18.857000,20.531000,2.467403e+01
146,2020-07-13 03:31:18.990000,20.664000,2.469362e+01
147,2020-07-13 03:31:19.124000,20.798000,2.470035e+01
148,2020-07-13 03:31:19.257000,20.931000,2.469252e+01
149,2020-07-13 03:31:19.391000,21.065000,2.469041e+01
150,2020-07-13 03:31:19.524000,21.198000,2.478570e+01
151,2020-07-13 03:31:19.657000,21.331000,2.467353e+01
152,2020-07-13 03:31:19.791000,21.465000,2.466971e+01
153,2020-07-13 03:31:20.058000,21.732000,2.465653e+01
154,2020-07-13 03:31:20.191000,21.865000,2.466004e+01
155,2020-07-13 03:31:20.324000,21.998000,2.465593e+01
156,2020-07-13 03:31:20.457000,22.131000,2.467547e+01
157,2020-07-13 03:31:20.591000,22.265000,2.470323e+01
158,2020-07-13 03:31:20.724000,22.398000,2.468922e+01
159,2020-07-13 03:31:20.857000,22.531000,2.469489e+01
160,2020-07-13 03:31:20.990000,22.664000,2.480316e+01
161,2020-07-13 03:31:21.124000,22.798000,2.472454e+01
162,2020-07-13 03:31:21.257000,22.931000,2.472639e+01
163,2020-07-13 03:31:21.391000,23.065000,2.472708e+01
164,2020-07-13 03:31:21.524000,23.198000,2.472916e+01
165,2020-07-13 03:31:21.657000,23.331000,2.472093e+01
166,2020-07-13 03:31:21.790000,23.464000,2.473771e+01
167,2020-07-13 03:31:21.923000,23.597000,2.476651e+01
168,2020-07-13 03:31:22.057000,23.731000,2.475676e+01
169,2020-07-13 03:31:22.323000,23.997000,2.476253e+01
170,2020-07-13 03:31:22.456000,24.130000,2.485637e+01
171,2020-07-13 03:31:22.590000,24.264000,2.478431e+01
172,2020-07-13 03:31:22.723000,24.397000,2.480648e+01
173,2020-07-13 03:31:22.856000,24.530000,2.477714e+01
174,2020-07-13 03:31:22.989000,24.663000,2.479817e+01
175,2020-07-13 03:31:23.123000,24.797000,2.479648e+01
176,2020-07-13 03:31:23.256000,24.930000,2.472078e+01
177,2020-07-13 03:31:23.390000,25.064000,2.467484e+01
178,2020-07-13 03:31:23.523000,25.197000,2.467672e+01
179,2020-07-13 03:31:23.656000,25.330000,2.467267e+01
180,2020-07-13 03:31:23.789000,25.463000,2.484733e+01
181,2020-07-13 03:31:23.923000,25.597000,2.467263e+01
182,2020-07-13 03:31:24.056000,25.730000,2.465977e+01
183,2020-07-13 03:31:24.323000,25.997000,2.466365e+01
184,2020-07-13 03:31:24.456000,26.130000,2.467460e+01
185,2020-07-13 03:31:24.590000,26.264000,2.466324e+01
186,2020-07-13 03:31:24.723000,26.397000,2.468628e+01
187,2020-07-13 03:31:24.856000,26.530000,2.468880e+01
188,2020-07-13 03:31:24.989000,26.663000,2.470096e+01
189,2020-07-13 03:31:25.123000,26.797000,2.472256e+01
190,2020-07-13 03:31:25.256000,26.930000,2.492545e+01
191,2020-07-13 03:31:25.389000,27.063000,2.474553e+01
192,2020-07-13 03:31:25.522000,27.196000,2.478874e+01
193,2020-07-13 03:31:25.656000,27.330000,2.479134e+01
194,2020-07-13 03:31:25.789000,27.463000,2.479285e+01
195,2020-07-13 03:31:25.923000,27.597000,2.479621e+01
196,2020-07-13 03:31:26.056000,27.730000,2.479798e+01
197,2020-07-13 03:31:26.189000,27.863000,2.481937e+01
198,2020-07-13 03:31:26.323000,27.997000,2.482412e+01
199,2020-07-13 03:31:26.590000,28.264000,2.486354e+01
200,2020-07-13 03:31:26.723000,28.397000,2.501783e+01
201,2020-07-13 03:31:26.856000,28.530000,2.494174e+01
202,2020-07-13 03:31:26.989000,28.663000,2.495499e+01
203,2020-07-13 03:31:27.123000,28.797000,2.494810e+01
204,2020-07-13 03:31:27.256000,28.930000,2.495830e+01
205,2020-07-13 03:31:27.389000,29.063000,2.493274e+01
206,2020-07-13 03:31:27.522000,29.196000,2.495847e+01
207,2020-07-13 03:31:27.656000,29.330000,2.497276e+01
208,2020-07-13 03:31:27.789000,29.463000,2.498167e+01
209,2020-07-13 03:31:27.923000,29.597000,2.498779e+01
210,2020-07-13 03:31:28.056000,29.730000,2.535741e+01
211,2020-07-13 03:31:28.189000,29.863000,2.500613e+01
212,2020-07-13 03:31:28.323000,29.997000,2.498328e+01
213,2020-07-13 03:31:28.456000,30.130000,2.496440e+01
214,2020-07-13 03:31:28.590000,30.264000,2.496624e+01
215,2020-07-13 03:31:28.856000,30.530000,2.500685e+01
216,2020-07-13 03:31:28.989000,30.663000,2.501074e+01
217,2020-07-13 03:31:29.123000,30.797000,2.501924e+01
