frame,abstime,reltime,Line 2 [C]
0,2020-07-27 00:34:46.317000,0.000000,2.466087e+01
1,2020-07-27 00:34:46.451000,0.134000,2.466498e+01
2,2020-07-27 00:34:46.584000,0.267000,2.463855e+01
3,2020-07-27 00:34:46.717000,0.400000,2.465174e+01
4,2020-07-27 00:34:46.850000,0.533000,2.466462e+01
5,2020-07-27 00:34:46.984000,0.667000,2.464809e+01
6,2020-07-27 00:34:47.117000,0.800000,2.468788e+01
7,2020-07-27 00:34:47.251000,0.934000,2.470189e+01
8,2020-07-27 00:34:47.384000,1.067000,2.465059e+01
9,2020-07-27 00:34:47.517000,1.200000,2.460873e+01
10,2020-07-27 00:34:47.650000,1.333000,2.457788e+01
11,2020-07-27 00:34:47.783000,1.466000,2.459814e+01
12,2020-07-27 00:34:47.916000,1.599000,2.459904e+01
13,2020-07-27 00:34:48.049000,1.732000,2.461353e+01
14,2020-07-27 00:34:48.183000,1.866000,2.461829e+01
15,2020-07-27 00:34:48.450000,2.133000,2.461835e+01
16,2020-07-27 00:34:48.583000,2.266000,2.461574e+01
17,2020-07-27 00:34:48.716000,2.399000,2.466003e+01
18,2020-07-27 00:34:48.849000,2.532000,2.467671e+01
19,2020-07-27 00:34:48.983000,2.666000,2.466475e+01
20,2020-07-27 00:34:49.116000,2.799000,2.466475e+01
21,2020-07-27 00:34:49.249000,2.932000,2.465619e+01
22,2020-07-27 00:34:49.382000,3.065000,2.468170e+01
23,2020-07-27 00:34:49.516000,3.199000,2.468329e+01
24,2020-07-27 00:34:49.649000,3.332000,2.467732e+01
25,2020-07-27 00:34:49.783000,3.466000,2.465212e+01
26,2020-07-27 00:34:49.916000,3.599000,2.468022e+01
27,2020-07-27 00:34:50.049000,3.732000,2.467327e+01
28,2020-07-27 00:34:50.183000,3.866000,2.467239e+01
29,2020-07-27 00:34:50.316000,3.999000,2.467193e+01
30,2020-07-27 00:34:50.450000,4.133000,2.466614e+01
31,2020-07-27 00:34:50.716000,4.399000,2.468645e+01
32,2020-07-27 00:34:50.849000,4.532000,2.474952e+01
33,2020-07-27 00:34:50.983000,4.666000,2.474608e+01
34,2020-07-27 00:34:51.116000,4.799000,2.477353e+01
35,2020-07-27 00:34:51.249000,4.932000,2.479148e+01
36,2020-07-27 00:34:51.382000,5.065000,2.477506e+01
37,2020-07-27 00:34:51.516000,5.199000,2.479270e+01
38,2020-07-27 00:34:51.649000,5.332000,2.476171e+01
39,2020-07-27 00:34:51.782000,5.465000,2.476082e+01
40,2020-07-27 00:34:51.916000,5.599000,2.477688e+01
41,2020-07-27 00:34:52.049000,5.732000,2.482341e+01
42,2020-07-27 00:34:52.183000,5.866000,2.480903e+01
43,2020-07-27 00:34:52.316000,5.999000,2.480814e+01
44,2020-07-27 00:34:52.449000,6.132000,2.478270e+01
45,2020-07-27 00:34:52.582000,6.265000,2.481649e+01
46,2020-07-27 00:34:52.849000,6.532000,2.480379e+01
47,2020-07-27 00:34:52.983000,6.666000,2.479518e+01
48,2020-07-27 00:34:53.116000,6.799000,2.477200e+01
49,2020-07-27 00:34:53.249000,6.932000,2.475640e+01
50,2020-07-27 00:34:53.382000,7.065000,2.474304e+01
51,2020-07-27 00:34:53.516000,7.199000,2.471412e+01
52,2020-07-27 00:34:53.649000,7.332000,2.471321e+01
53,2020-07-27 00:34:53.782000,7.465000,2.466783e+01
54,2020-07-27 00:34:53.916000,7.599000,2.467974e+01
55,2020-07-27 00:34:54.049000,7.732000,2.468878e+01
56,2020-07-27 00:34:54.183000,7.866000,2.468299e+01
57,2020-07-27 00:34:54.316000,7.999000,2.469077e+01
58,2020-07-27 00:34:54.449000,8.132000,2.468948e+01
59,2020-07-27 00:34:54.582000,8.265000,2.468460e+01
60,2020-07-27 00:34:54.716000,8.399000,2.469782e+01
61,2020-07-27 00:34:54.983000,8.666000,2.466043e+01
62,2020-07-27 00:34:55.116000,8.799000,2.465903e+01
63,2020-07-27 00:34:55.249000,8.932000,2.470209e+01
64,2020-07-27 00:34:55.382000,9.065000,2.475284e+01
65,2020-07-27 00:34:55.516000,9.199000,2.476701e+01
66,2020-07-27 00:34:55.649000,9.332000,2.476737e+01
67,2020-07-27 00:34:55.782000,9.465000,2.473001e+01
68,2020-07-27 00:34:55.916000,9.599000,2.472039e+01
69,2020-07-27 00:34:56.049000,9.732000,2.474052e+01
70,2020-07-27 00:34:56.183000,9.866000,2.474186e+01
71,2020-07-27 00:34:56.316000,9.999000,2.469384e+01
72,2020-07-27 00:34:56.449000,10.132000,2.466209e+01
73,2020-07-27 00:34:56.582000,10.265000,2.465969e+01
74,2020-07-27 00:34:56.716000,10.399000,2.464963e+01
75,2020-07-27 00:34:56.849000,10.532000,2.466612e+01
76,2020-07-27 00:34:56.982000,10.665000,2.465809e+01
77,2020-07-27 00:34:57.249000,10.932000,2.463721e+01
78,2020-07-27 00:34:57.382000,11.065000,2.468840e+01
79,2020-07-27 00:34:57.516000,11.199000,2.466832e+01
80,2020-07-27 00:34:57.649000,11.332000,2.467137e+01
81,2020-07-27 00:34:57.782000,11.465000,2.466766e+01
82,2020-07-27 00:34:57.916000,11.599000,2.466417e+01
83,2020-07-27 00:34:58.049000,11.732000,2.466620e+01
84,2020-07-27 00:34:58.183000,11.866000,2.467710e+01
85,2020-07-27 00:34:58.316000,11.999000,2.466588e+01
86,2020-07-27 00:34:58.449000,12.132000,2.461672e+01
87,2020-07-27 00:34:58.582000,12.265000,2.458651e+01
88,2020-07-27 00:34:58.716000,12.399000,2.459978e+01
89,2020-07-27 00:34:58.849000,12.532000,2.460389e+01
90,2020-07-27 00:34:58.982000,12.665000,2.461287e+01
91,2020-07-27 00:34:59.249000,12.932000,2.459456e+01
92,2020-07-27 00:34:59.382000,13.065000,2.460711e+01
93,2020-07-27 00:34:59.516000,13.199000,2.460642e+01
94,2020-07-27 00:34:59.649000,13.332000,2.460607e+01
95,2020-07-27 00:34:59.782000,13.465000,2.462394e+01
96,2020-07-27 00:34:59.915000,13.598000,2.460055e+01
97,2020-07-27 00:35:00.048000,13.731000,2.461430e+01
98,2020-07-27 00:35:00.182000,13.865000,2.461203e+01
99,2020-07-27 00:35:00.315000,13.998000,2.460809e+01
100,2020-07-27 00:35:00.448000,14.131000,2.457942e+01
101,2020-07-27 00:35:00.581000,14.264000,2.457533e+01
102,2020-07-27 00:35:00.715000,14.398000,2.460506e+01
103,2020-07-27 00:35:00.848000,14.531000,2.463340e+01
104,2020-07-27 00:35:00.981000,14.664000,2.462611e+01
105,2020-07-27 00:35:01.114000,14.797000,2.462298e+01
106,2020-07-27 00:35:01.248000,14.931000,2.462143e+01
107,2020-07-27 00:35:01.515000,15.198000,2.462254e+01
108,2020-07-27 00:35:01.648000,15.331000,2.465609e+01
109,2020-07-27 00:35:01.781000,15.464000,2.463102e+01
110,2020-07-27 00:35:01.914000,15.597000,2.462056e+01
