frame,abstime,reltime,Line 2 [C]
0,2020-07-28 01:55:35.949000,0.000000,2.670166e+01
1,2020-07-28 01:55:36.083000,0.134000,2.669213e+01
2,2020-07-28 01:55:36.216000,0.267000,2.671972e+01
3,2020-07-28 01:55:36.349000,0.400000,2.674167e+01
4,2020-07-28 01:55:36.482000,0.533000,2.675602e+01
5,2020-07-28 01:55:36.616000,0.667000,2.677303e+01
6,2020-07-28 01:55:36.750000,0.801000,2.678885e+01
7,2020-07-28 01:55:36.883000,0.934000,2.680487e+01
8,2020-07-28 01:55:37.016000,1.067000,2.679536e+01
9,2020-07-28 01:55:37.149000,1.200000,2.682216e+01
10,2020-07-28 01:55:37.283000,1.334000,2.678967e+01
11,2020-07-28 01:55:37.416000,1.467000,2.683856e+01
12,2020-07-28 01:55:37.549000,1.600000,2.678276e+01
13,2020-07-28 01:55:37.682000,1.733000,2.675498e+01
14,2020-07-28 01:55:37.816000,1.867000,2.670992e+01
15,2020-07-28 01:55:38.083000,2.134000,2.667472e+01
16,2020-07-28 01:55:38.216000,2.267000,2.663959e+01
17,2020-07-28 01:55:38.349000,2.400000,2.660874e+01
18,2020-07-28 01:55:38.482000,2.533000,2.657807e+01
19,2020-07-28 01:55:38.616000,2.667000,2.657149e+01
20,2020-07-28 01:55:38.749000,2.800000,2.654107e+01
21,2020-07-28 01:55:38.882000,2.933000,2.651035e+01
22,2020-07-28 01:55:39.015000,3.066000,2.645901e+01
23,2020-07-28 01:55:39.148000,3.199000,2.642207e+01
24,2020-07-28 01:55:39.282000,3.333000,2.642425e+01
25,2020-07-28 01:55:39.415000,3.466000,2.640177e+01
26,2020-07-28 01:55:39.548000,3.599000,2.644168e+01
27,2020-07-28 01:55:39.681000,3.732000,2.638969e+01
28,2020-07-28 01:55:39.815000,3.866000,2.637596e+01
29,2020-07-28 01:55:39.948000,3.999000,2.639515e+01
30,2020-07-28 01:55:40.081000,4.132000,2.636513e+01
31,2020-07-28 01:55:40.348000,4.399000,2.627723e+01
32,2020-07-28 01:55:40.481000,4.532000,2.623175e+01
33,2020-07-28 01:55:40.615000,4.666000,2.622063e+01
34,2020-07-28 01:55:40.748000,4.799000,2.619302e+01
35,2020-07-28 01:55:40.881000,4.932000,2.615635e+01
36,2020-07-28 01:55:41.015000,5.066000,2.612979e+01
37,2020-07-28 01:55:41.148000,5.199000,2.610751e+01
38,2020-07-28 01:55:41.282000,5.333000,2.610834e+01
39,2020-07-28 01:55:41.415000,5.466000,2.610884e+01
40,2020-07-28 01:55:41.548000,5.599000,2.614807e+01
41,2020-07-28 01:55:41.681000,5.732000,2.615639e+01
42,2020-07-28 01:55:41.815000,5.866000,2.619043e+01
43,2020-07-28 01:55:41.948000,5.999000,2.618369e+01
44,2020-07-28 01:55:42.081000,6.132000,2.618931e+01
