frame,abstime,reltime,Line 2 [C]
0,2020-07-12 23:18:45.636000,0.000000,2.511383e+01
1,2020-07-12 23:18:45.770000,0.134000,2.511510e+01
2,2020-07-12 23:18:45.903000,0.267000,2.511175e+01
3,2020-07-12 23:18:46.036000,0.400000,2.510456e+01
4,2020-07-12 23:18:46.169000,0.533000,2.510998e+01
5,2020-07-12 23:18:46.303000,0.667000,2.513339e+01
6,2020-07-12 23:18:46.436000,0.800000,2.512335e+01
7,2020-07-12 23:18:46.569000,0.933000,2.512305e+01
8,2020-07-12 23:18:46.702000,1.066000,2.510502e+01
9,2020-07-12 23:18:46.836000,1.200000,2.508887e+01
10,2020-07-12 23:18:46.970000,1.334000,2.516770e+01
11,2020-07-12 23:18:47.103000,1.467000,2.520525e+01
12,2020-07-12 23:18:47.236000,1.600000,2.520564e+01
13,2020-07-12 23:18:47.369000,1.733000,2.521113e+01
14,2020-07-12 23:18:47.503000,1.867000,2.518832e+01
15,2020-07-12 23:18:47.770000,2.134000,2.517393e+01
16,2020-07-12 23:18:47.903000,2.267000,2.519017e+01
17,2020-07-12 23:18:48.036000,2.400000,2.516066e+01
18,2020-07-12 23:18:48.169000,2.533000,2.519745e+01
19,2020-07-12 23:18:48.303000,2.667000,2.522913e+01
20,2020-07-12 23:18:48.436000,2.800000,2.521327e+01
21,2020-07-12 23:18:48.569000,2.933000,2.521785e+01
22,2020-07-12 23:18:48.702000,3.066000,2.521072e+01
23,2020-07-12 23:18:48.836000,3.200000,2.522889e+01
24,2020-07-12 23:18:48.970000,3.334000,2.522614e+01
25,2020-07-12 23:18:49.103000,3.467000,2.520092e+01
26,2020-07-12 23:18:49.236000,3.600000,2.526175e+01
27,2020-07-12 23:18:49.369000,3.733000,2.527780e+01
28,2020-07-12 23:18:49.503000,3.867000,2.529721e+01
29,2020-07-12 23:18:49.636000,4.000000,2.530329e+01
30,2020-07-12 23:18:49.770000,4.134000,2.530812e+01
31,2020-07-12 23:18:50.036000,4.400000,2.532360e+01
32,2020-07-12 23:18:50.169000,4.533000,2.530605e+01
33,2020-07-12 23:18:50.303000,4.667000,2.530469e+01
34,2020-07-12 23:18:50.436000,4.800000,2.528870e+01
35,2020-07-12 23:18:50.569000,4.933000,2.528789e+01
36,2020-07-12 23:18:50.702000,5.066000,2.529335e+01
37,2020-07-12 23:18:50.836000,5.200000,2.528253e+01
38,2020-07-12 23:18:50.970000,5.334000,2.529530e+01
39,2020-07-12 23:18:51.103000,5.467000,2.528495e+01
40,2020-07-12 23:18:51.236000,5.600000,2.528156e+01
41,2020-07-12 23:18:51.369000,5.733000,2.522888e+01
42,2020-07-12 23:18:51.503000,5.867000,2.519499e+01
43,2020-07-12 23:18:51.636000,6.000000,2.516451e+01
44,2020-07-12 23:18:51.769000,6.133000,2.519296e+01
45,2020-07-12 23:18:52.036000,6.400000,2.520824e+01
46,2020-07-12 23:18:52.169000,6.533000,2.520651e+01
47,2020-07-12 23:18:52.303000,6.667000,2.518227e+01
48,2020-07-12 23:18:52.436000,6.800000,2.521021e+01
49,2020-07-12 23:18:52.569000,6.933000,2.519135e+01
50,2020-07-12 23:18:52.702000,7.066000,2.520756e+01
51,2020-07-12 23:18:52.836000,7.200000,2.519512e+01
52,2020-07-12 23:18:52.969000,7.333000,2.518395e+01
53,2020-07-12 23:18:53.102000,7.466000,2.520121e+01
54,2020-07-12 23:18:53.235000,7.599000,2.520570e+01
55,2020-07-12 23:18:53.368000,7.732000,2.522164e+01
56,2020-07-12 23:18:53.502000,7.866000,2.520984e+01
57,2020-07-12 23:18:53.635000,7.999000,2.517379e+01
58,2020-07-12 23:18:53.768000,8.132000,2.513337e+01
59,2020-07-12 23:18:53.901000,8.265000,2.511423e+01
60,2020-07-12 23:18:54.035000,8.399000,2.512603e+01
61,2020-07-12 23:18:54.302000,8.666000,2.508657e+01
62,2020-07-12 23:18:54.435000,8.799000,2.510166e+01
63,2020-07-12 23:18:54.568000,8.932000,2.509152e+01
64,2020-07-12 23:18:54.701000,9.065000,2.508679e+01
65,2020-07-12 23:18:54.835000,9.199000,2.508229e+01
66,2020-07-12 23:18:54.968000,9.332000,2.508896e+01
67,2020-07-12 23:18:55.101000,9.465000,2.509769e+01
68,2020-07-12 23:18:55.235000,9.599000,2.511150e+01
69,2020-07-12 23:18:55.368000,9.732000,2.512775e+01
70,2020-07-12 23:18:55.502000,9.866000,2.514176e+01
71,2020-07-12 23:18:55.635000,9.999000,2.513434e+01
72,2020-07-12 23:18:55.768000,10.132000,2.520965e+01
73,2020-07-12 23:18:55.901000,10.265000,2.525000e+01
74,2020-07-12 23:18:56.035000,10.399000,2.526151e+01
75,2020-07-12 23:18:56.168000,10.532000,2.526743e+01
76,2020-07-12 23:18:56.302000,10.666000,2.527470e+01
77,2020-07-12 23:18:56.568000,10.932000,2.526675e+01
78,2020-07-12 23:18:56.701000,11.065000,2.525656e+01
79,2020-07-12 23:18:56.835000,11.199000,2.527234e+01
80,2020-07-12 23:18:56.968000,11.332000,2.527492e+01
81,2020-07-12 23:18:57.101000,11.465000,2.528893e+01
82,2020-07-12 23:18:57.235000,11.599000,2.528742e+01
83,2020-07-12 23:18:57.368000,11.732000,2.529079e+01
84,2020-07-12 23:18:57.502000,11.866000,2.528309e+01
85,2020-07-12 23:18:57.635000,11.999000,2.528689e+01
86,2020-07-12 23:18:57.768000,12.132000,2.527675e+01
