frame,abstime,reltime,Line 2 [C]
0,2020-07-13 01:14:36.441000,0.000000,2.509732e+01
1,2020-07-13 01:14:36.574000,0.133000,2.509169e+01
2,2020-07-13 01:14:36.707000,0.266000,2.507446e+01
3,2020-07-13 01:14:36.841000,0.400000,2.510791e+01
4,2020-07-13 01:14:36.974000,0.533000,2.508039e+01
5,2020-07-13 01:14:37.107000,0.666000,2.507674e+01
6,2020-07-13 01:14:37.240000,0.799000,2.505817e+01
7,2020-07-13 01:14:37.374000,0.933000,2.505362e+01
8,2020-07-13 01:14:37.507000,1.066000,2.505684e+01
9,2020-07-13 01:14:37.640000,1.199000,2.505916e+01
10,2020-07-13 01:14:37.773000,1.332000,2.505208e+01
11,2020-07-13 01:14:37.907000,1.466000,2.505219e+01
12,2020-07-13 01:14:38.040000,1.599000,2.503376e+01
13,2020-07-13 01:14:38.173000,1.732000,2.503643e+01
14,2020-07-13 01:14:38.440000,1.999000,2.498310e+01
15,2020-07-13 01:14:38.573000,2.132000,2.493193e+01
16,2020-07-13 01:14:38.707000,2.266000,2.492113e+01
17,2020-07-13 01:14:38.840000,2.399000,2.491672e+01
18,2020-07-13 01:14:38.973000,2.532000,2.492236e+01
19,2020-07-13 01:14:39.107000,2.666000,2.490447e+01
20,2020-07-13 01:14:39.240000,2.799000,2.490006e+01
21,2020-07-13 01:14:39.374000,2.933000,2.490828e+01
22,2020-07-13 01:14:39.507000,3.066000,2.489842e+01
23,2020-07-13 01:14:39.640000,3.199000,2.489373e+01
24,2020-07-13 01:14:39.773000,3.332000,2.495838e+01
25,2020-07-13 01:14:39.907000,3.466000,2.498568e+01
26,2020-07-13 01:14:40.040000,3.599000,2.498512e+01
27,2020-07-13 01:14:40.173000,3.732000,2.500089e+01
28,2020-07-13 01:14:40.306000,3.865000,2.502311e+01
29,2020-07-13 01:14:40.440000,3.999000,2.500277e+01
30,2020-07-13 01:14:40.707000,4.266000,2.500701e+01
31,2020-07-13 01:14:40.840000,4.399000,2.502108e+01
32,2020-07-13 01:14:40.973000,4.532000,2.502901e+01
33,2020-07-13 01:14:41.107000,4.666000,2.501658e+01
34,2020-07-13 01:14:41.240000,4.799000,2.500682e+01
35,2020-07-13 01:14:41.374000,4.933000,2.504075e+01
36,2020-07-13 01:14:41.507000,5.066000,2.500009e+01
37,2020-07-13 01:14:41.640000,5.199000,2.499479e+01
38,2020-07-13 01:14:41.773000,5.332000,2.500321e+01
39,2020-07-13 01:14:41.907000,5.466000,2.498796e+01
40,2020-07-13 01:14:42.040000,5.599000,2.494975e+01
41,2020-07-13 01:14:42.173000,5.732000,2.493817e+01
42,2020-07-13 01:14:42.306000,5.865000,2.493310e+01
43,2020-07-13 01:14:42.440000,5.999000,2.493419e+01
44,2020-07-13 01:14:42.573000,6.132000,2.496055e+01
45,2020-07-13 01:14:42.840000,6.399000,2.495387e+01
46,2020-07-13 01:14:42.973000,6.532000,2.493979e+01
47,2020-07-13 01:14:43.107000,6.666000,2.494094e+01
48,2020-07-13 01:14:43.240000,6.799000,2.491838e+01
49,2020-07-13 01:14:43.373000,6.932000,2.492293e+01
50,2020-07-13 01:14:43.506000,7.065000,2.493662e+01
51,2020-07-13 01:14:43.640000,7.199000,2.489805e+01
52,2020-07-13 01:14:43.773000,7.332000,2.490872e+01
53,2020-07-13 01:14:43.907000,7.466000,2.491416e+01
54,2020-07-13 01:14:44.040000,7.599000,2.491396e+01
55,2020-07-13 01:14:44.173000,7.732000,2.489314e+01
56,2020-07-13 01:14:44.306000,7.865000,2.487180e+01
57,2020-07-13 01:14:44.440000,7.999000,2.486107e+01
58,2020-07-13 01:14:44.573000,8.132000,2.486572e+01
59,2020-07-13 01:14:44.706000,8.265000,2.486726e+01
60,2020-07-13 01:14:44.840000,8.399000,2.486970e+01
61,2020-07-13 01:14:45.107000,8.666000,2.482817e+01
62,2020-07-13 01:14:45.240000,8.799000,2.481926e+01
63,2020-07-13 01:14:45.373000,8.932000,2.483535e+01
64,2020-07-13 01:14:45.506000,9.065000,2.482278e+01
65,2020-07-13 01:14:45.640000,9.199000,2.482250e+01
66,2020-07-13 01:14:45.773000,9.332000,2.484034e+01
67,2020-07-13 01:14:45.907000,9.466000,2.480760e+01
68,2020-07-13 01:14:46.040000,9.599000,2.480591e+01
69,2020-07-13 01:14:46.173000,9.732000,2.479871e+01
70,2020-07-13 01:14:46.306000,9.865000,2.478899e+01
71,2020-07-13 01:14:46.440000,9.999000,2.479111e+01
72,2020-07-13 01:14:46.573000,10.132000,2.479441e+01
73,2020-07-13 01:14:46.706000,10.265000,2.478876e+01
74,2020-07-13 01:14:46.839000,10.398000,2.480204e+01
75,2020-07-13 01:14:46.972000,10.531000,2.479652e+01
76,2020-07-13 01:14:47.106000,10.665000,2.481068e+01
77,2020-07-13 01:14:47.372000,10.931000,2.478498e+01
78,2020-07-13 01:14:47.505000,11.064000,2.479987e+01
79,2020-07-13 01:14:47.639000,11.198000,2.479615e+01
80,2020-07-13 01:14:47.772000,11.331000,2.478448e+01
81,2020-07-13 01:14:47.905000,11.464000,2.478567e+01
82,2020-07-13 01:14:48.038000,11.597000,2.478809e+01
